ufs_serial,pred,pred_base_postprocess,health
S08232,0.0025444792095228137,0.0024105656155243398,0.0057141805957004
S08234,0.003500695764829439,0.0030782200514317903,0.002391158966365
S08236,0.0034699918463643228,0.0031396278883620227,0.0083203589305743
S08237,0.0034077833604143253,0.0032640448602620185,0.0046021075244921
S08239,0.0035943435073269837,0.0033121808698746828,0.0058453533557268
S08240,0.003610111952387515,0.003353115706873724,0.0023676137121515
S08241,0.0035336266025313076,0.0035060864065861383,0.0091542453503524
S08244,0.002916190115116295,0.0029275914848620604,0.0111691668071239
S08246,0.0034223155446629766,0.003234980491764716,0.009210099606208
S08249,0.003495091122758375,0.0030894293355739184,0.010364675295786
S08250,0.003532835794999384,0.0035076680216499854,0.0119656391143982
S08251,0.003613051459005768,0.003347236693637218,0.010098068431176
S08252,0.0036178903914721853,0.003337558828704383,0.0130720360766197
S08253,0.0030137172369724607,0.0027325372411497297,0.0034367350325694
S08254,0.0034057022676135308,0.003268207045863607,0.0115732655237775
S08255,0.0029459789815857373,0.0028680137519231765,0.0136853337004784
S08256,0.003574066568810329,0.0034252064740280955,0.0056405996059524
S08257,0.003620933840952968,0.0033314719297428174,0.0069060869444386
S08258,0.0013274241957645888,0.0018383538902605927,0.003518683714937
S08262,0.001158359984781671,0.0012978083106293219,0.0034132974376231
S08263,0.0034699462526426644,0.0031397190758053395,0.0203249815970991
S08267,0.003403270379736833,0.003273070821617003,0.0011492737838394
S08268,0.002893167204462441,0.002973637306169768,0.0068167634775094
S08269,0.0014217123285178864,0.0016497776247539977,0.0184162318518364
S08270,0.0018473981726609347,0.001978125619824498,0.0046852426639893
S08272,0.0029326615601346696,0.0028946485948253115,0.0137329805679706
S08274,0.002898989719711624,0.0029619922756714025,0.0094646385298388
S08275,0.0022063239474988837,0.0022283727326585334,0.0157899156040584
S08277,0.0030035934005451653,0.0027527849140043205,0.0022595479540179
S08278,0.00297959694153322,0.0028007778320282106,0.0044844465498184
S08280,0.002978759763574714,0.002802452187945223,0.0033903392385721
S08281,0.002991048041244793,0.0027778756326050655,0.0023665821458757
S08283,0.0030084250616753813,0.0027431215917438885,0.010508658542602
S08284,0.0017524357240094577,0.002168050517127452,0.0058425497498401
S08285,0.00048175682512632015,0.000931939654754407,0.0067280357384594
S08286,0.0013575223871535552,0.0017781575074826599,0.010670731707317
S08287,0.0011897967757573918,0.0015950408441391547,0.0090392397581048
S08288,0.0025057530585393725,0.0024880179174912227,0.0111607393484553
S08289,0.0024933708891559363,0.0025127822562580945,0.0105709444369607
S08294,0.002490337040405859,0.0025188499537582495,0.0
S08295,0.0030512555983418996,0.002657460518410852,0.0259485251721805
S08296,0.0036127708029066747,0.003347798005835404,0.009571958206943
S08298,0.0034259870904248015,0.0032276374002410653,0.0111773807596121
S08300,0.00359642203128946,0.0033080238219497307,0.001175933352735
S08302,0.0028967280365253282,0.0029665156420439942,0.0113682110964719
S08303,0.0034959722480161627,0.0030876670850583433,0.0058118050975494
S08305,0.0034244449332095743,0.0032307217146715205,0.0092962139438533
S08306,0.003621192037980929,0.003330955535686896,0.0119595924594408
S08307,0.0036273600663565752,0.0033186194789356035,0.0114612519745869
S08308,0.0034976136483750404,0.0030843842843405874,0.0069894174313539
S08309,0.002958133776920005,0.002843704161254641,0.013135164616024
S08310,0.0035823659662885055,0.003408607679071742,0.0046764476875342
S08311,0.0014029665265601413,0.0016872692286694876,0.0081008331354112
S08314,0.002937937215888811,0.0028840972833170287,0.0081781852374236
S08315,0.0035596620210833416,0.0034540155694820704,0.0035747166120029
S08317,0.00362688811240292,0.003319563386842914,0.0147867919001061
S08318,0.003623545226038761,0.0033262491595712315,0.0091634228242056
S08319,0.0035407099787959084,0.0034919196540569367,0.0193120441418151
S08322,0.0035034154730021186,0.0030727806350864316,0.0147853706983747
S08324,0.003597738299328207,0.003305391285872237,0.0089941524436451
S08325,0.0035565528421388822,0.0034602339273709895,0.0172411400660505
S08326,0.003600240953597936,0.0033728577044528814,0.0058173560877402
S08327,0.0035585585892555175,0.003456222433137718,0.0124397297709333
S08330,0.0036222397838176082,0.0033288600440135366,0.0103487048502179
S08331,0.0034162787622588407,0.0032470540565729873,0.0092094596159636
S08332,0.0036006043136580235,0.0032996592572126027,0.0070083409127764
S08333,0.0036060718849691186,0.0032887241145904134,0.0068618923359427
S08334,0.0035531990469161744,0.0034669415178164046,0.0034809771950467
S08335,0.003579511915030203,0.0034143157815883472,0.0089276893092267
S08336,0.003602214426673464,0.0033689107583018247,0.007042752483385
S08340,0.0034620855893957147,0.003155440402299239,0.0078879766738993
S08341,0.003505143993128546,0.003069323594833576,0.0081807236848293
S08343,0.0036203311007331424,0.003332677410182469,0.0090806731939714
S08345,0.003439740655505746,0.0032001302700791767,0.0107384387131158
S08346,0.003034330505499329,0.002691310704095993,0.007812307022094
S08349,0.003410722996027425,0.003258165589035818,0.0
S08351,0.0034475792434359095,0.003184453094218849,0.0134456964302622
S08352,0.0029513538432833146,0.0028572640285280215,0.0153714753380725
S08355,0.0013520315819410197,0.0017891391179077308,0.0078278635040208
S08357,0.0030676727308458517,0.002624626253402947,0.0081057026495559
S08358,0.0017555832586568347,0.002161755447832698,0.0149716139497161
S08359,0.003505248988184479,0.0030691136047217107,0.0011245056247907
S08360,0.002547527586471315,0.002404468861627338,0.0141573257751634
S08363,0.0028971070317717357,0.0029657576515511788,0.0140270663110509
S08366,0.0025317435161004128,0.002436037002369142,0.0071170809943865
S08368,0.0034658108855159797,0.0031479898100587093,0.0044742427209157
S08369,0.0029219811633894336,0.002916009388315783,0.0083775811209439
S08371,0.0034981562572166227,0.003083299066657424,0.0291449106066363
S08372,0.0034919883629971403,0.003095634855096388,0.0058085854867173
S08380,0.003537451437613961,0.003498436736420831,0.0035029355586724
S08381,0.0034303735013412407,0.003218864578408187,0.0057877648746721
S08384,0.003506385183651175,0.0030668412137883185,0.0107192925698263
S08385,0.002937178304740769,0.0028856151056131127,0.0093813632706414
S08386,0.0036015589417302944,0.0033702217281881648,0.0081264350901289
S08387,0.003508706753304421,0.003062198074481827,0.0035164430859795
S08388,0.003599214347303814,0.0033749109170411254,0.006944347412986
S08390,0.0034201885461826167,0.0032392344887254357,0.0
S08392,0.003611482581671199,0.0033503744483063557,0.0214333460313809
S08393,0.0035907150508708414,0.003391909509907071,0.0179348733146586
S08395,0.0035793103142377613,0.003414718983173231,0.0090910130214585
S08396,0.0029031258399720766,0.0029537200351504975,0.0078362739069422
S08397,0.003482952375394144,0.0031137068303023806,0.0045596434854208
S08398,0.0034208593410597495,0.0032378928989711697,0.0071011666202304
S08399,0.0034602622089519083,0.003159087163186852,0.0131168229792726
S08400,0.0013921833689637592,0.0017088355438622518,0.0068353263971503
S08402,0.0034966847177072776,0.0030862421456761134,0.0056972414805032
S08403,0.0030838145519337594,0.002592342611227132,0.0033748913515862
S08404,0.0030834563354336323,0.002593059044227386,0.0057397193196411
S08405,0.0031509036814858734,0.0030308693526412715,0.0117039214023982
S08407,0.0025421436555016085,0.0024152367235667506,0.0134677397501558
S08409,0.0031506893913983225,0.003031297932816373,0.0160899445939821
S08413,0.002912957479900494,0.0029340567552936627,0.0188534753982535
S08414,0.0027223379916223233,0.002541663123104318,0.0250583422167161
S08415,0.00249651709070776,0.0025209603267896375,0.0305722819512128
S08416,0.0034187962654878227,0.0032420190501150237,0.010444467794473
S08417,0.003159665331910373,0.003013346051792272,0.0059838568305063
S08420,0.0029879623542637865,0.0027840470065670776,0.0139177675564796
S08421,0.0036143621629022896,0.0033446152858441743,0.0093272246580291
S08424,0.0030376736296524208,0.0026846244557898087,0.0079277727265476
S08426,0.0034601707520718616,0.003159270076946946,0.0124752411986454
S08428,0.003484765514328303,0.0031100805524340623,0.0
S08429,0.002939097771313585,0.0028817761724674804,0.0033649289099526
S08430,0.0034836495106995167,0.003112312559691635,0.0011900400590949
S08432,0.0029557633789898527,0.002848444957114945,0.0069588837782398
S08433,0.003421568840380469,0.003236473900329731,0.005954477599423
S08434,0.003609843105717448,0.0033536534002138576,0.0057244083242341
S08437,0.0029713331624451654,0.0028173053902043194,0.0023932661100035
S08438,0.0029979554175857907,0.002764060879923069,0.0124192137754
S08439,0.003602573409400151,0.0033681927928484517,0.0067583646661272
S08440,0.0034263222924702233,0.0032269669961502226,0.0167558885220477
S08441,0.002898634535504544,0.002962702644085562,0.007025529388482
S08442,0.002492979727707864,0.0025290128202167953,0.0059112620841896
S08445,0.0030013915868284833,0.0027571885414376844,0.0141867252784894
S08447,0.002208857370928112,0.0022233058858000775,0.0117816623285495
S08450,0.003480377678662822,0.0031188562237650245,0.0067508370630462
S08453,0.0034785870397865586,0.003122437501517552,0.0126371899068911
S08456,0.0034149022121158492,0.0032498071568589706,0.0046327691515367
S08459,0.0025206524674770154,0.0024582190996159364,0.0046630544413951
S08462,0.0036124375544708803,0.0033484645027069926,0.0
S08463,0.0036046204425884574,0.0033640987264718387,0.0
S08464,0.0035723725808159777,0.0034285944500167982,0.0
S08466,0.003497431383474434,0.0030847488141418,0.0
S08470,0.00342759721421349,0.0032244171526636884,0.0
S08473,0.003553685415872453,0.0034659687799038475,0.0035079298978677
S08474,0.003510970660755536,0.0030576702595795963,0.0103551015022189
S08477,0.0035428675801065,0.003487604451435753,0.0176811697321142
S08478,0.0035005499053444543,0.003572585801662424,0.0
S08482,0.0031443805010153963,0.0030439157135822258,0.0
S08484,0.0030420113499063936,0.002675949015281863,0.0
S08485,0.003457037600352159,0.003165536380386351,0.0102614572508103
S08486,0.0035784890447085305,0.0034163615222316925,0.008010794655172
S08487,0.0035400779399541718,0.00349318373174041,0.005813926283626
S08492,0.0034115742017176184,0.003256463177655432,0.0102344801076302
S08493,0.003497682040637562,0.0030842474998155445,0.0106515977396609
S08494,0.003448300210714697,0.003183011159661275,0.0
S08495,0.00346432202939128,0.003150967522308109,0.0
S08496,0.003523520327989391,0.0035262989556699717,0.0
S08497,0.0035201812868952977,0.003532977037858158,0.0023744514754325
S08498,0.0036071675568676003,0.0033590044979135533,0.0090968161143599
S08499,0.0035534935822159604,0.003466352447216833,0.0
S08502,0.003551119674393679,0.0034711002628613954,0.0011201413586841
S08503,0.0035885326701677,0.003396274271313353,0.0
S08505,0.0035267012291815255,0.003519937153285703,0.0
S08506,0.003500690210224024,0.0035719591912007054,0.0044750887476729
S08507,0.0036001338941149316,0.0033730718234188904,0.0102605392460464
S08508,0.0035989859485861257,0.0035989180652495102,0.0067542774825707
S08510,0.003515873812706364,0.0035415919862360253,0.0022883084474034
S08511,0.0035040253575599426,0.0035652888965288687,0.0081303092976244
S08512,0.003582387355260323,0.0034085649011281077,0.0106921576501635
S08513,0.003576504889498589,0.003420329832651576,0.0082117154436427
S08514,0.0035314381937767577,0.003510463224095238,0.0067008224349467
S08515,0.003528351755093355,0.003516636101462044,0.0113689912479355
S08516,0.00361391192156452,0.0033455157685197134,0.0104195784648068
S08518,0.003619886267646309,0.0036045090326677735,0.0035291026706147
S08520,0.0035344347790355313,0.003504470053577691,0.0023382568459879
S08522,0.003531105730990908,0.003511128149666937,0.0034625218584755
S08524,0.0035399612031130298,0.003493417205422694,0.0
S08526,0.0035469910749959827,0.003479357461656788,0.0
S08528,0.0035572133148381014,0.0034589129819725508,0.0058141711355064
S08529,0.0035287520196360823,0.0035158355723765894,0.0
S08530,0.0035400483134555615,0.003493242984737631,0.0
S08531,0.0035571700529337543,0.003458999505781245,0.0
S08533,0.0035408711947913754,0.0034915972220660027,0.0
S08534,0.002900990615637034,0.0029579904838205827,0.011869280296517
S08537,0.003610697248700327,0.0032794733871279957,0.019109202226429
S08538,0.0034423745799163318,0.0031948624212580047,0.004506465009158
S08539,0.002929051398968191,0.0029018689171582683,0.0102592684336553
S08540,0.0034399561129048514,0.003199699355280966,0.0146923720642543
S08541,0.0028976996199752327,0.002964572475144185,0.0248973048792706
S08542,0.0035011923985739345,0.0030772267839428,0.0113113160955248
S08544,0.0029469759251164905,0.0028660198648616697,0.0011556876341423
S08547,0.002173470430318238,0.002312666188365178,0.0091006264691812
S08548,0.00360592517238919,0.00328901753975027,0.0
S08549,0.0030038645155866413,0.002752242683921368,0.0091563324006586
S08552,0.0029131892868685724,0.0029335931413575064,0.0206619873478239
S08553,0.0029762708502939477,0.002807430014506755,0.0123678828682086
S08554,0.0028916673426279183,0.002976637029838814,0.0136533772878678
S08555,0.0034648067023682195,0.0031499981763542296,0.0056405227868041
S08556,0.003086031940957434,0.0025879078331797834,0.0045627201891187
S08557,0.003485071200530816,0.003109469180029036,0.0223376598799732
S08561,0.002915451402196449,0.0029290689107017527,0.0011305063849726
S08562,0.002930241546668969,0.002899488621756713,0.0035759254595819
S08563,0.0029097197879539276,0.002940532139186796,0.0056957136603154
S08566,0.003509210927783981,0.0030611897255227068,0.0080048779365408
S08567,0.003499022804740521,0.0030815659716096275,0.0127520613927667
S08569,0.002990511603386559,0.0029795680016741957,0.0124214147280216
S08570,0.003044575173897171,0.0026708213673003094,0.0079890509356535
S08571,0.00290472889323622,0.0029505139286222105,0.017739229753364
S08572,0.003435514680560903,0.0032085822199688628,0.0094041292074372
S08573,0.0029170060705124993,0.0029259595740696517,0.0057722370496319
S08575,0.0029066649257424217,0.002946641863609807,0.0057824316463059
S08577,0.0031580752531713513,0.0030165262092703158,0.0102076444371418
S08579,0.0035181128833443164,0.0035371138449601203,0.0023075440905745
S08583,0.0036032740317657377,0.0036000651545965664,0.0046639733862605
S08585,0.0035837526179095763,0.003405834375829601,0.0
S08588,0.0035841380798578974,0.0034050634519329588,0.0011774209978939
S08589,0.0035853555096894336,0.0034026285922698863,0.0200984026420435
S08591,0.0035370738963521444,0.0034991918189444643,0.0135021326306066
S08594,0.0035526557176546324,0.0034680281763394888,0.0
S08595,0.003520050378549515,0.0035332388545497237,0.006900717146963
S08596,0.003600507624156154,0.0033723243633364455,0.0023505486189935
S08598,0.0035961905907656187,0.003308486702997413,0.0100463574374039
S08599,0.0035860421569024296,0.003401255297843894,0.009282605853458
S08600,0.003555489417209101,0.0034623607772305515,0.0081196641040362
S08601,0.003572565564708112,0.0034282084822325294,0.0033719833639774
S08602,0.0036145511673747847,0.0033442372768991845,0.004688325409403
S08603,0.003607034202748747,0.0033592712061512593,0.0
S08605,0.0036142737668990827,0.003344792077850588,0.0011608054167805
S08607,0.0006129851125699776,0.0011894269572765594,0.0069082468064995
S08608,0.00069278037524719,0.0010298364319221345,0.0122989359069537
S08610,0.0029158678174106894,0.002928236080273272,0.0
S08612,0.003493062404112509,0.003093486772865651,0.0
S08614,0.002940499283856009,0.0028789731473826325,0.0229133097745782
S08615,0.0035146185417230837,0.003050374497644502,0.0102080637541848
S08617,0.0034760815521953153,0.0031274484767000385,0.0283657584772667
S08620,0.0034553679667619413,0.0031688756475667856,0.0093503879141062
S08626,0.0028967614825115067,0.0029664487500716367,0.0081881750419529
S08627,0.003464917745237825,0.003149776090615019,0.0094204392256095
S08628,0.0035129353543210703,0.003053740872448528,0.0
S08629,0.0030346692874105114,0.0026906331402736273,0.0
S08630,0.0031641105394084237,0.0030044556367961714,0.0
S08631,0.003610554743018294,0.003279758398492063,0.0
S08632,0.002960576393095619,0.0028388189289034133,0.0079813531364492
S08634,0.0027156541474281032,0.002555030811492758,0.0
S08636,0.0034078123483800462,0.003263986884330576,0.0160852578773377
S08639,0.003431969585358484,0.003215672410373701,0.013617930732135
S08641,0.0025428272825140357,0.0025302247690996817,0.0166895734540317
S08643,0.0017481490002994732,0.002176623964547421,0.0
S08644,0.0036277388389185346,0.0033178619338116843,0.0022326592678944
S08645,0.003590811347298865,0.0033917169170510227,0.0213098938793011
S08647,0.003622121504393827,0.0033290966028610993,0.0034581129974951
S08650,0.0034177002399961645,0.0032442111010983397,0.0070003943884162
S08654,0.0034590218939768986,0.0031615677931368714,0.0093863463599578
S08656,0.0035350443362613306,0.0035032509391260927,0.0103154122359745
S08659,0.0034384866808039065,0.0032026382194828553,0.0150168157656809
S08661,0.003576178187509647,0.00342098323662946,0.011796931373666
S08662,0.0036194778560537794,0.003334383899541195,0.0127917152176252
S08663,0.003564122385431803,0.0034450948407851473,0.0134175643206176
S08665,0.0034960659925231917,0.003087479596044285,0.0
S08669,0.00358457182741766,0.0034041959568134337,0.0
S08670,0.0029596462953925306,0.002840679124309589,0.0
S08671,0.0010946600071654344,0.0014965642844815903,0.0
S08672,0.0011887067551352502,0.0015972208853834377,0.0
S08674,0.00018544609327494053,0.0005591637999190859,0.0
S08678,0.0001149682755695101,0.0003291670032894915,0.0
S08681,0.00027281313197029895,0.0003844297225283691,0.0
S08682,9.852550477199929e-05,0.0007330049769249684,0.0
S08683,0.001133301500015813,0.0014192812987808333,0.0
S08684,0.0006333246609741718,0.001148747860468171,0.0
S08686,0.00014602177612986033,0.0006380124342092463,0.0
S08687,0.0,0.0,0.0
S08688,0.0006586758433785068,0.0010980454956595008,0.0
S08690,0.002197389344873511,0.0022462419379092784,0.0
S08691,0.0011012051171465514,0.0014834740645193565,0.0
S08696,0.0005938497312420895,0.0012276977199323356,0.0
S08697,0.00011302179648304422,0.0003330599614624233,0.0
S08699,0.00028182112152159864,0.0003664137434257698,0.0
S08702,0.00011068150388731583,0.0003377405466538801,0.0
S08704,0.0001376477345676572,0.0006547605173336526,0.0
S08705,0.00046885419597187707,0.0009577449130632931,0.0091096340795626
S08706,0.0012904836738848425,0.0019122349340200853,0.0
S08707,0.00022707536805863812,0.00047590525035169076,0.0
S08709,0.00010874316426108879,0.0003416172259063341,0.0
S08711,0.0002471592419474327,0.0004357375025741017,0.0
S08712,0.0,0.0,0.0
S08715,0.0002552546574818618,0.0004195466715052434,0.0
S08716,0.0002699025836562736,0.00039025081915641975,0.0
S08717,0.00019893216156989014,0.0005321916633291867,0.0
S08720,0.0004918879876570466,0.000911677329692954,0.0
S08721,0.00019189792015597356,0.00054626014615702,0.0
S08722,0.00014080178725305612,0.0006484524119628548,0.0
S08724,0.0001325154523459409,0.0006650250817770852,0.0
S08725,0.00048218700022969747,0.0009310793045476523,0.0058117643206784
S08726,0.00028104945402663585,0.0008268666834015529,0.0
S08727,0.001803634031661369,0.0020656539018236294,0.0
S08728,0.001138738577361911,0.0014084071440886375,0.0069235484230469
S08729,0.0010841656270353774,0.0015175530447417043,0.0079766867058278
S08730,0.00012584183250555572,0.0006783723214578556,0.0
S08732,0.0,0.0,0.0
S08733,0.0011932464732647991,0.0015881414491243397,0.0
S08734,0.0001871409561398803,0.0005557740741892064,0.0
S08737,0.00017254301223135204,0.000584969962006263,0.0
S08739,0.0035603865902208197,0.003588592492976433,0.0
S08741,0.003572798201727476,0.003427743208193801,0.0
S08743,0.0036254184222804316,0.0033225027670878904,0.0
S08746,0.0036072008679461946,0.003358937875756364,0.0
S08750,0.003428464890001006,0.0032226818010886566,0.0
S08752,0.0018424259346429194,0.0019880700958605285,0.0
S08753,0.0013758109830621823,0.0017415803156654057,0.0
S08754,0.002708930176186522,0.0025684787539759207,0.0
S08757,0.003054071943612695,0.0026518278278692604,0.0
S08758,0.0007104652130086306,0.0009944667563992534,0.0
S08762,0.003608746621990318,0.0032833746405480134,0.0
S08769,0.00010583884275677162,0.0007183783009554238,0.0084429042231508
S08770,0.00010257951540919427,0.0007248969556505786,0.0
S08771,8.77753401957854e-05,0.0007545053060773962,0.0
S08772,0.0006857691579685817,0.001043858866479351,0.0
S08777,0.00047586170758916494,0.0009437298898287174,0.0
S08778,0.0011266016299342936,0.0014326810389438719,0.0
S08779,0.00027389604998736487,0.0008411734914800949,0.0
S08783,0.0035947400219857126,0.0033838595676773282,0.0
S08784,0.001378097361877031,0.0017370075580357082,0.0
S08788,0.0029519218086503513,0.0028561280977939477,0.0
S08789,0.0034905559156015384,0.0030984997498875915,0.0
S08790,0.0003370011348464559,0.0008654148881303619,0.0
S08791,0.00010164391404425576,0.0007267681583804556,0.0
S08792,0.000141093041667965,0.0006478699031330371,0.0
S08793,0.00048640143386751203,0.0009226504372720232,0.0
S08795,0.0001825266387620821,0.0005650027089448029,0.0
S08796,0.0001669638113986668,0.0005961283636716335,0.0
S08797,0.00019395236958276473,0.0005421512473034377,0.0
S08800,0.0001530903849963726,0.0006238752164762218,0.0
S08801,0.0036241919454313865,0.00332495572078598,0.0
S08802,0.0034565756841481287,0.0031664602127944117,0.0
S08805,0.0029757325664185215,0.002808506582257608,0.0
S08806,0.0034726586697536406,0.003134294241583387,0.0
S08807,0.0030155696535980213,0.002728832407898608,0.0
S08808,0.0013932216616839,0.00170675895842197,0.0
S08809,0.0004587303105077961,0.000977992683991455,0.0
S08811,0.0029446545740611308,0.002870662566972389,0.0
S08813,0.002496024483028004,0.0025074750685139596,0.0
S08814,0.0012954449351054022,0.001902312411578966,0.0
S08820,0.0006257217359088369,0.0011639537105988407,0.0
S08822,0.0010939001605830357,0.0014980839776463882,0.0
S08823,0.0017607928802958347,0.002151336204554698,0.0
S08825,0.0034426079727515628,0.0031943956355875436,0.0
S08827,9.901386683943867e-05,0.0007320282527900897,0.0
S08831,0.0010993817547695732,0.0014871207892733131,0.0
S08833,0.0017924185329436064,0.0020880848992591546,0.0
S08834,0.0013042091834001783,0.0018847839149894138,0.0
S08835,0.0011196337803454923,0.001446616738121475,0.0
S08836,0.0017767978392754043,0.002119326286595559,0.0
S08837,0.0030590842723980287,0.0026418031702985932,0.0
S08838,0.00308304086918643,0.0025938899767217914,0.0
S08840,0.0030724549783184823,0.0026150617584576857,0.0
S08841,0.00011694347671597745,0.0006961690330370122,0.0
S08842,0.00021607016754138643,0.0004979156513861943,0.0
S08843,0.0002555134722252249,0.0004190290420185172,0.0
S08844,0.00012098190261826446,0.0006880921812324381,0.0
S08845,0.00025675717556956164,0.00041654163532984384,0.0
S08847,0.00019390213661157841,0.0005422517132458103,0.0
S08848,0.003612437847992073,0.003275992188544505,0.0
S08850,0.0017375806801232802,0.002197760604899807,0.0
S08851,0.0029793136461430383,0.0028013444228085745,0.0
S08852,0.0017358823215882057,0.002201157321969956,0.0
S08853,0.0010848228815810198,0.0015162385356504197,0.0
S08855,0.0021755857696770737,0.0023084355096475067,0.0
S08856,0.0022158775071835545,0.0022092656132891913,0.0
S08857,0.0030119408570937556,0.00273609000090714,0.0
S08858,0.0030423203438669395,0.002675331027360771,0.0
S08859,0.0030830534474429283,0.002593864820208794,0.0
S08862,0.003489231297379816,0.003101148986331037,0.0
S08866,0.0029156416917272975,0.0029286883316400557,0.0
S08868,0.002902751965387416,0.0029544677843198184,0.0
S08870,0.002707041014354935,0.0025722570776390936,0.0
S08871,0.0035634976453596903,0.00358942471988492,0.0
S08872,0.0035382340367365386,0.0034968715381756763,0.0
S08873,0.003599975761483174,0.0033733880886824058,0.0
S08874,0.0035778729426734473,0.0034175937263018594,0.0
S08877,0.0029179393012242812,0.002924093112646088,0.0
S08879,0.00356595205036181,0.0034414355109251334,0.0
S08880,0.0035895455729583695,0.0033942484657320145,0.0
S08882,0.0031536428498629703,0.0030253910158870778,0.0
S08883,0.0035601118733099594,0.0034531158650288342,0.0
S08884,0.0035820008268584386,0.0034093379579318767,0.0
S08885,0.002983590506348739,0.002792790702397173,0.0
S08887,0.003598555692846864,0.003303756498834922,0.0
S08888,0.0035676193531296797,0.003438100905389394,0.0
S08891,0.003622635433445766,0.0033280687447572207,0.0
S08893,0.0034928129286934616,0.0030939857237037454,0.0
S08895,0.0029282652992623425,0.0029034411165699656,0.0
S08898,0.0010922369221809465,0.0015014104544505665,0.0
S08901,0.0035105554616402393,0.0030585006578101905,0.0
S08902,0.003595201879607859,0.003310464125312932,0.0
S08904,0.0035481062034481044,0.003477127204752545,0.0
S08905,0.003561233284759841,0.003450873042129071,0.0
S08908,0.002912899899407923,0.002934171916278804,0.0
S08910,0.0035355776330790382,0.003502184345490677,0.0
S08911,0.003768087304955659,0.0036441537466342664,0.0
S08912,0.0029156915560446337,0.0029285886030053832,0.0
S08914,0.003430218544721003,0.003219174491648662,0.0
S08916,0.003485474696570019,0.003108662187950631,0.0
S08917,0.0029401984033553055,0.00287957490838404,0.0
S08919,0.0034636178469052885,0.0031523758872800916,0.0
S08920,0.0034689295255926015,0.003141752529905466,0.0
S08923,0.0024929081701805323,0.002529155935271459,0.0
S08924,0.0030385537469476143,0.0026828642211994226,0.0
S08925,0.00344880053426739,0.003182010512555889,0.0
S08927,0.002146622105545292,0.00236636283791107,0.0
S08928,0.003173841945570208,0.0029849928244726027,0.0
S08932,0.00361211958353312,0.0032766287174624104,0.0
S08933,0.003440649894415071,0.003198311792260527,0.0
S08934,0.0034212321592363704,0.0032371472626179275,0.0
S08938,0.0035967488142105188,0.003307370256107613,0.0
S08939,0.003480783718354255,0.0031180441443821594,0.0
S08940,0.001324966676172107,0.0018432689294455567,0.0
S08942,0.0034807725738260917,0.0031180664334384857,0.0
S08944,0.003592387907101341,0.0033885637974460717,0.0
S08946,0.0035057952465601477,0.0035617491185284582,0.0
S08950,0.0029425952684841586,0.002874781178126334,0.0
S08953,0.0030635470227522825,0.002632877669590086,0.0
S08954,0.0035554653363511395,0.003462408938946474,0.0
S08955,0.0035067599795426574,0.003066091622005354,0.0
S08958,0.0014085463719409532,0.001676109537907864,0.0
S08959,0.0013718382199638338,0.0017495258418621029,0.0
S08960,0.003166329941211022,0.003000016833190974,0.0
S08963,0.002520621381385206,0.002458281271799555,0.0
S08965,9.275807103333738e-05,0.0007445398444022922,0.0
S08967,0.0002457573825182188,0.0004385412214325295,0.0
S08968,0.000247369151442912,0.000435317683583143,0.0
S08969,0.0003318476855320734,0.000875721786759127,0.0
S08970,0.003019330528760679,0.002721310657573293,0.0
S08972,0.0029026565297671754,0.0029546586555603003,0.0
S08973,0.002511096834936481,0.002477330364697006,0.0
S08974,0.002491339148970077,0.0025168457366298138,0.0
S08975,0.0006042041775747283,0.001206988827267058,0.0
S08976,0.0010750955626888077,0.0015356931734348436,0.0
S08977,0.001129780349388078,0.0013549675814165075,0.0
S08978,0.001379467831031203,0.0017342666197273644,0.0
S08980,0.0003299509241579188,0.0008795153095074362,0.0
S08983,0.0011736742789352724,0.0012671797223221186,0.0
S08985,0.00010908328411262074,0.0007118894182437255,0.0
S08987,0.0005830637201031413,0.001249269742210232,0.0
S08989,0.0017774189079662551,0.002118084149213857,0.0
S08990,0.001144551871877004,0.0013967805550584517,0.0
S08992,0.000684500988289391,0.0010463952058377326,0.0
S08994,0.0011332870736643235,0.0013479541328640168,0.0
S08997,0.0002377183659677533,0.00045461925453346046,0.0
S08999,0.0007099193196948934,0.0009955585430267277,0.0
S09000,0.0021403596192732075,0.0023788878104552386,0.0
S09002,0.0013430826255213767,0.0018070370307470172,0.0
S09003,9.566005159548875e-05,0.0007387358832779896,0.0
S09004,0.000270719152841789,0.00038861768078538896,0.0
S09005,0.0,0.0,0.0
S09006,0.001326089258907402,0.0018410237639749664,0.0
S09007,9.551786175714648e-05,0.0007390202629546742,0.0
S09011,0.00026325890648491983,0.00040353817349912733,0.0
S09012,0.0,0.0,0.0
S09014,0.00011600213278050879,0.0003270992888674941,0.0
S09016,0.00021301110738750637,0.0008159461318759647,0.0
S09017,0.00026347449211777815,0.0004031070022334107,0.0
S09018,0.0006180614794044319,0.0011792742236076507,0.0
S09020,8.251784854323378e-05,0.0007650202893824996,0.0
S09021,0.0011385810031008274,0.0013373662739910091,0.0
S09023,0.000693144138782708,0.0010291089048510985,0.0
S09025,0.0002211336670724488,0.00048778865232406945,0.0
S09026,0.00017334048241660906,0.0005833750216357489,0.0
S09027,0.0002708219496365096,0.0008473216921818054,0.0
S09028,9.295297039445532e-05,0.0007441500456800565,0.0
S09031,0.0031509372808819253,0.0030308021538491678,0.0
S09032,0.003600402721828529,0.0033725341679916956,0.0
S09034,0.00013573871817730728,0.0006585785501143526,0.0
