ufs_serial,feature,shap_value,feat_norm,rank
S20282,X773,0.0014444430334309398,0.0,19
S20286,X773,0.0014444430334309398,0.0,19
S20288,X773,0.0014444430334309398,0.0,19
S20294,X773,0.0014444430334309398,0.0,19
S20300,X773,0.0014444430334309398,0.0,19
S20303,X773,0.0014444430334309398,0.0,19
S20304,X773,0.0014444430334309398,0.0,19
S20307,X773,0.0014444430334309398,0.0,19
S20313,X773,0.0014444430334309398,0.0,19
S20315,X773,0.0014444430334309398,0.0,19
S20316,X773,0.0014444430334309398,0.0,19
S20317,X773,0.0014444430334309398,0.0,19
S20318,X773,0.0014444430334309398,0.0,19
S20326,X773,0.0014444430334309398,0.0,19
S20340,X773,0.0014444430334309398,0.0,19
S20344,X773,0.0014444430334309398,0.0,19
S20345,X773,0.0014444430334309398,0.0,19
S20350,X773,0.0014444430334309398,0.0,19
S20370,X773,0.0014444430334309398,0.0,19
S20371,X773,0.0014444430334309398,0.0,19
S20377,X773,0.0014444430334309398,0.0,19
S20394,X773,0.0014444430334309398,0.0,19
S20395,X773,0.0014444430334309398,0.0,19
S20410,X773,0.0014444430334309398,0.0,19
S20420,X773,0.0014444430334309398,0.0,19
S20426,X773,0.0014444430334309398,0.0,19
S20427,X773,0.0014444430334309398,0.0,19
S20437,X773,0.0014444430334309398,0.0,19
S20438,X773,0.0014444430334309398,0.0,19
S20439,X773,0.0014444430334309398,0.0,19
S20442,X773,0.0014444430334309398,0.0,19
S20460,X773,0.0014444430334309398,0.0,19
S20464,X773,0.0014444430334309398,0.0,19
S20470,X773,0.0014444430334309398,0.0,19
S20473,X773,0.0014444430334309398,0.0,19
S20476,X773,0.0014444430334309398,0.0,19
S20477,X773,0.0014444430334309398,0.0,19
S20484,X773,0.0014444430334309398,0.0,19
S20500,X773,0.0014444430334309398,0.0,19
S20505,X773,0.0014444430334309398,0.0,19
S20506,X773,0.0014444430334309398,0.0,19
S20512,X773,0.0014444430334309398,0.0,19
S20514,X773,0.0014444430334309398,0.0,19
S20526,X773,0.0014444430334309398,0.0,19
S20530,X773,0.0014444430334309398,0.0,19
S20534,X773,0.0014444430334309398,0.0,19
S20537,X773,0.0014444430334309398,0.0,19
S20551,X773,0.0014444430334309398,0.0,19
S20553,X773,0.0014444430334309398,0.0,19
S20560,X773,0.0014444430334309398,0.0,19
S20564,X773,0.0014444430334309398,0.0,19
S20567,X773,0.0014444430334309398,0.0,19
S20574,X773,0.0014444430334309398,0.0,19
S20578,X773,0.0014444430334309398,0.0,19
S20584,X773,0.0014444430334309398,0.0,19
S20585,X773,0.0014444430334309398,0.0,19
S20586,X773,0.0014444430334309398,0.0,19
S20591,X773,0.0014444430334309398,0.0,19
S20597,X773,0.0014444430334309398,0.0,19
S20598,X773,0.0014444430334309398,0.0,19
S20599,X773,0.0014444430334309398,0.0,19
S20600,X773,0.0014444430334309398,0.0,19
S20608,X773,0.0014444430334309398,0.0,19
S20610,X773,0.0014444430334309398,0.0,19
S20613,X773,0.0014444430334309398,0.0,19
S20615,X773,0.0014444430334309398,0.0,19
S20620,X773,0.0014444430334309398,0.0,19
S20622,X773,0.0014444430334309398,0.0,19
S20624,X773,0.0014444430334309398,0.0,19
S20630,X773,0.0014444430334309398,0.0,19
S20633,X773,0.0014444430334309398,0.0,19
S20634,X773,0.0014444430334309398,0.0,19
S20638,X773,0.0014444430334309398,0.0,19
S20641,X773,0.0014444430334309398,0.0,19
S20648,X773,0.0014444430334309398,0.0,19
S20653,X773,0.0014444430334309398,0.0,19
S20657,X773,0.0014444430334309398,0.0,19
S20658,X773,0.0014444430334309398,0.0,19
S20660,X773,0.0014444430334309398,0.0,19
S20661,X773,0.0014444430334309398,0.0,19
S20664,X773,0.0014444430334309398,0.0,19
S20666,X773,0.0014444430334309398,0.0,19
S20667,X773,0.0014444430334309398,0.0,19
S20670,X773,0.0014444430334309398,0.0,19
S20673,X773,0.0014444430334309398,0.0,19
S20675,X773,0.0014444430334309398,0.0,19
S20677,X773,0.0014444430334309398,0.0,19
S20687,X773,0.0014444430334309398,0.0,19
S20688,X773,0.0014444430334309398,0.0,19
S20689,X773,0.0014444430334309398,0.0,19
S20692,X773,0.0014444430334309398,0.0,19
S20693,X773,0.0014444430334309398,0.0,19
S20694,X773,0.0014444430334309398,0.0,19
S20698,X773,0.0014444430334309398,0.0,19
S20713,X773,0.0014444430334309398,0.0,19
S20717,X773,0.0014444430334309398,0.0,19
S20720,X773,0.0014444430334309398,0.0,19
S20721,X773,0.0014444430334309398,0.0,19
S20726,X773,0.0014444430334309398,0.0,19
S20738,X773,0.0014444430334309398,0.0,19
S20739,X773,0.0014444430334309398,0.0,19
S20742,X773,0.0014444430334309398,0.0,19
S20743,X773,0.0014444430334309398,0.0,19
S20745,X773,0.0014444430334309398,0.0,19
S20748,X773,0.0014444430334309398,0.0,19
S20752,X773,0.0014444430334309398,0.0,19
S20754,X773,0.0014444430334309398,0.0,19
S20759,X773,0.0014444430334309398,0.0,19
S20760,X773,0.0014444430334309398,0.0,19
S20763,X773,0.0014444430334309398,0.0,19
S20770,X773,0.0014444430334309398,0.0,19
S20773,X773,0.0014444430334309398,0.0,19
S20779,X773,0.0014444430334309398,0.0,19
S20799,X773,0.0014444430334309398,0.0,19
S20800,X773,0.0014444430334309398,0.0,19
S20803,X773,0.0014444430334309398,0.0,19
S20804,X773,0.0014444430334309398,0.0,19
S20809,X773,0.0014444430334309398,0.0,19
S20814,X773,0.0014444430334309398,0.0,19
S20827,X773,0.0014444430334309398,0.0,19
S20831,X773,0.0014444430334309398,0.0,19
S20834,X773,0.0014444430334309398,0.0,19
S20842,X773,0.0014444430334309398,0.0,19
S20843,X773,0.0014444430334309398,0.0,19
S20844,X773,0.0014444430334309398,0.0,19
S20847,X773,0.0014444430334309398,0.0,19
S20853,X773,0.0014444430334309398,0.0,19
S20858,X773,0.0014444430334309398,0.0,19
S20871,X773,0.0014444430334309398,0.0,19
S20877,X773,0.0014444430334309398,0.0,19
S20885,X773,0.0014444430334309398,0.0,19
S20899,X773,0.0014444430334309398,0.0,19
S20903,X773,0.0014444430334309398,0.0,19
S20904,X773,0.0014444430334309398,0.0,19
S20906,X773,0.0014444430334309398,0.0,19
S20910,X773,0.0014444430334309398,0.0,19
S20931,X773,0.0014444430334309398,0.0,19
S20940,X773,0.0014444430334309398,0.0,19
S20944,X773,0.0014444430334309398,0.0,19
S20954,X773,0.0014444430334309398,0.0,19
S20955,X773,0.0014444430334309398,0.0,19
S20956,X773,0.0014444430334309398,0.0,19
S20965,X773,0.0014444430334309398,0.0,19
S20969,X773,0.0014444430334309398,0.0,19
S20978,X773,0.0014444430334309398,0.0,19
S20985,X773,0.0014444430334309398,0.0,19
S20988,X773,0.0014444430334309398,0.0,19
S20998,X773,0.0014444430334309398,0.0,19
S21001,X773,0.0014444430334309398,0.0,19
S21005,X773,0.0014444430334309398,0.0,19
S21011,X773,0.0014444430334309398,0.0,19
S21021,X773,0.0014444430334309398,0.0,19
S21026,X773,0.0014444430334309398,0.0,19
S21031,X773,0.0014444430334309398,0.0,19
S21035,X773,0.0014444430334309398,0.0,19
S21042,X773,0.0014444430334309398,0.0,19
S21052,X773,0.0014444430334309398,0.0,19
S21055,X773,0.0014444430334309398,0.0,19
S21057,X773,0.0014444430334309398,0.0,19
S21063,X773,0.0014444430334309398,0.0,19
S21067,X773,0.0014444430334309398,0.0,19
S21072,X773,0.0014444430334309398,0.0,19
S21078,X773,0.0014444430334309398,0.0,19
S21082,X773,0.0014444430334309398,0.0,19
S21092,X773,0.0014444430334309398,0.0,19
S21101,X773,0.0014444430334309398,0.0,19
S21104,X773,0.0014444430334309398,0.0,19
S21112,X773,0.0014444430334309398,0.0,19
S21116,X773,0.0014444430334309398,0.0,19
S21121,X773,0.0014444430334309398,0.0,19
S21122,X773,0.0014444430334309398,0.0,19
S21146,X773,0.0014444430334309398,0.0,19
S21147,X773,0.0014444430334309398,0.0,19
S21150,X773,0.0014444430334309398,0.0,19
S21154,X773,0.0014444430334309398,0.0,19
S21158,X773,0.0014444430334309398,0.0,19
S21161,X773,0.0014444430334309398,0.0,19
S21162,X773,0.0014444430334309398,0.0,19
S21163,X773,0.0014444430334309398,0.0,19
S21164,X773,0.0014444430334309398,0.0,19
S21170,X773,0.0014444430334309398,0.0,19
S21172,X773,0.0014444430334309398,0.0,19
S21174,X773,0.0014444430334309398,0.0,19
S21180,X773,0.0014444430334309398,0.0,19
S21185,X773,0.0014444430334309398,0.0,19
S21192,X773,0.0014444430334309398,0.0,19
S21210,X773,0.0014444430334309398,0.0,19
S21219,X773,0.0014444430334309398,0.0,19
S21230,X773,0.0014444430334309398,0.0,19
S21236,X773,0.0014444430334309398,0.0,19
S21237,X773,0.0014444430334309398,0.0,19
S21238,X773,0.0014444430334309398,0.0,19
S21243,X773,0.0014444430334309398,0.0,19
S21258,X773,0.0014444430334309398,0.0,19
S21269,X773,0.0014444430334309398,0.0,19
S21270,X773,0.0014444430334309398,0.0,19
S21279,X773,0.0014444430334309398,0.0,19
S21282,X773,0.0014444430334309398,0.0,19
S21286,X773,0.0014444430334309398,0.0,19
S21287,X773,0.0014444430334309398,0.0,19
S21288,X773,0.0014444430334309398,0.0,19
S21289,X773,0.0014444430334309398,0.0,19
S21293,X773,0.0014444430334309398,0.0,19
S21295,X773,0.0014444430334309398,0.0,19
S21296,X773,0.0014444430334309398,0.0,19
S21307,X773,0.0014444430334309398,0.0,19
S21316,X773,0.0014444430334309398,0.0,19
S21318,X773,0.0014444430334309398,0.0,19
S21319,X773,0.0014444430334309398,0.0,19
S21324,X773,0.0014444430334309398,0.0,19
S21333,X773,0.0014444430334309398,0.0,19
S21337,X773,0.0014444430334309398,0.0,19
S21339,X773,0.0014444430334309398,0.0,19
S21343,X773,0.0014444430334309398,0.0,19
S21349,X773,0.0014444430334309398,0.0,19
S21350,X773,0.0014444430334309398,0.0,19
S21358,X773,0.0014444430334309398,0.0,19
S21366,X773,0.0014444430334309398,0.0,19
S21370,X773,0.0014444430334309398,0.0,19
S21387,X773,0.0014444430334309398,0.0,19
S21391,X773,0.0014444430334309398,0.0,19
S21394,X773,0.0014444430334309398,0.0,19
S21395,X773,0.0014444430334309398,0.0,19
S21400,X773,0.0014444430334309398,0.0,19
S21407,X773,0.0014444430334309398,0.0,19
S21411,X773,0.0014444430334309398,0.0,19
S21419,X773,0.0014444430334309398,0.0,19
S21424,X773,0.0014444430334309398,0.0,19
S21428,X773,0.0014444430334309398,0.0,19
S21430,X773,0.0014444430334309398,0.0,19
S21438,X773,0.0014444430334309398,0.0,19
S21439,X773,0.0014444430334309398,0.0,19
S21441,X773,0.0014444430334309398,0.0,19
S21475,X773,0.0014444430334309398,0.0,19
S21476,X773,0.0014444430334309398,0.0,19
S21482,X773,0.0014444430334309398,0.0,19
S21485,X773,0.0014444430334309398,0.0,19
S21498,X773,0.0014444430334309398,0.0,19
S21502,X773,0.0014444430334309398,0.0,19
S21503,X773,0.0014444430334309398,0.0,19
S21505,X773,0.0014444430334309398,0.0,19
S21509,X773,0.0014444430334309398,0.0,19
S21510,X773,0.0014444430334309398,0.0,19
S21515,X773,0.0014444430334309398,0.0,19
S21516,X773,0.0014444430334309398,0.0,19
S21525,X773,0.0014444430334309398,0.0,19
S21543,X773,0.0014444430334309398,0.0,19
S21544,X773,0.0014444430334309398,0.0,19
S21545,X773,0.0014444430334309398,0.0,19
S21548,X773,0.0014444430334309398,0.0,19
S21549,X773,0.0014444430334309398,0.0,19
S21558,X773,0.0014444430334309398,0.0,19
S21559,X773,0.0014444430334309398,0.0,19
S21565,X773,0.0014444430334309398,0.0,19
S21567,X773,0.0014444430334309398,0.0,19
S21574,X773,0.0014444430334309398,0.0,19
S21578,X773,0.0014444430334309398,0.0,19
S21584,X773,0.0014444430334309398,0.0,19
S21593,X773,0.0014444430334309398,0.0,19
S21599,X773,0.0014444430334309398,0.0,19
S21601,X773,0.0014444430334309398,0.0,19
S21604,X773,0.0014444430334309398,0.0,19
S21609,X773,0.0014444430334309398,0.0,19
S21612,X773,0.0014444430334309398,0.0,19
S21618,X773,0.0014444430334309398,0.0,19
S21619,X773,0.0014444430334309398,0.0,19
S21626,X773,0.0014444430334309398,0.0,19
S21633,X773,0.0014444430334309398,0.0,19
S21635,X773,0.0014444430334309398,0.0,19
S21638,X773,0.0014444430334309398,0.0,19
S21639,X773,0.0014444430334309398,0.0,19
S21640,X773,0.0014444430334309398,0.0,19
S21650,X773,0.0014444430334309398,0.0,19
S21653,X773,0.0014444430334309398,0.0,19
S21659,X773,0.0014444430334309398,0.0,19
S21667,X773,0.0014444430334309398,0.0,19
S21675,X773,0.0014444430334309398,0.0,19
S21676,X773,0.0014444430334309398,0.0,19
S21677,X773,0.0014444430334309398,0.0,19
S21683,X773,0.0014444430334309398,0.0,19
S21696,X773,0.0014444430334309398,0.0,19
S21697,X773,0.0014444430334309398,0.0,19
S21705,X773,0.0014444430334309398,0.0,19
S21708,X773,0.0014444430334309398,0.0,19
S21709,X773,0.0014444430334309398,0.0,19
S21713,X773,0.0014444430334309398,0.0,19
S21719,X773,0.0014444430334309398,0.0,19
S21729,X773,0.0014444430334309398,0.0,19
S21736,X773,0.0014444430334309398,0.0,19
S21741,X773,0.0014444430334309398,0.0,19
S21749,X773,0.0014444430334309398,0.0,19
S21750,X773,0.0014444430334309398,0.0,19
S21758,X773,0.0014444430334309398,0.0,19
S21760,X773,0.0014444430334309398,0.0,19
S21761,X773,0.0014444430334309398,0.0,19
S21762,X773,0.0014444430334309398,0.0,19
S21766,X773,0.0014444430334309398,0.0,19
S21769,X773,0.0014444430334309398,0.0,19
S21778,X773,0.0014444430334309398,0.0,19
S21780,X773,0.0014444430334309398,0.0,19
S21782,X773,0.0014444430334309398,0.0,19
S21789,X773,0.0014444430334309398,0.0,19
S21790,X773,0.0014444430334309398,0.0,19
S21792,X773,0.0014444430334309398,0.0,19
S21793,X773,0.0014444430334309398,0.0,19
S21795,X773,0.0014444430334309398,0.0,19
S21797,X773,0.0014444430334309398,0.0,19
S21804,X773,0.0014444430334309398,0.0,19
S21805,X773,0.0014444430334309398,0.0,19
S21806,X773,0.0014444430334309398,0.0,19
S21822,X773,0.0014444430334309398,0.0,19
S21829,X773,0.0014444430334309398,0.0,19
S21832,X773,0.0014444430334309398,0.0,19
S21833,X773,0.0014444430334309398,0.0,19
S21836,X773,0.0014444430334309398,0.0,19
S21845,X773,0.0014444430334309398,0.0,19
S21856,X773,0.0014444430334309398,0.0,19
S21868,X773,0.0014444430334309398,0.0,19
S21879,X773,0.0014444430334309398,0.0,19
S21884,X773,0.0014444430334309398,0.0,19
S21893,X773,0.0014444430334309398,0.0,19
S21897,X773,0.0014444430334309398,0.0,19
S21902,X773,0.0014444430334309398,0.0,19
S21904,X773,0.0014444430334309398,0.0,19
S21919,X773,0.0014444430334309398,0.0,19
S21922,X773,0.0014444430334309398,0.0,19
S21924,X773,0.0014444430334309398,0.0,19
S21929,X773,0.0014444430334309398,0.0,19
S21933,X773,0.0014444430334309398,0.0,19
S21936,X773,0.0014444430334309398,0.0,19
S21939,X773,0.0014444430334309398,0.0,19
S21949,X773,0.0014444430334309398,0.0,19
S21954,X773,0.0014444430334309398,0.0,19
S21958,X773,0.0014444430334309398,0.0,19
S21959,X773,0.0014444430334309398,0.0,19
S21964,X773,0.0014444430334309398,0.0,19
S21970,X773,0.0014444430334309398,0.0,19
S21972,X773,0.0014444430334309398,0.0,19
S21992,X773,0.0014444430334309398,0.0,19
S21993,X773,0.0014444430334309398,0.0,19
S21997,X773,0.0014444430334309398,0.0,19
S22000,X773,0.0014444430334309398,0.0,19
S22001,X773,0.0014444430334309398,0.0,19
S22005,X773,0.0014444430334309398,0.0,19
S22012,X773,0.0014444430334309398,0.0,19
S22013,X773,0.0014444430334309398,0.0,19
S22019,X773,0.0014444430334309398,0.0,19
S22028,X773,0.0014444430334309398,0.0,19
S22032,X773,0.0014444430334309398,0.0,19
S22053,X773,0.0014444430334309398,0.0,19
S22060,X773,0.0014444430334309398,0.0,19
S22061,X773,0.0014444430334309398,0.0,19
S22063,X773,0.0014444430334309398,0.0,19
S22064,X773,0.0014444430334309398,0.0,19
S22068,X773,0.0014444430334309398,0.0,19
S22071,X773,0.0014444430334309398,0.0,19
S22075,X773,0.0014444430334309398,0.0,19
S22079,X773,0.0014444430334309398,0.0,19
S22082,X773,0.0014444430334309398,0.0,19
S22084,X773,0.0014444430334309398,0.0,19
S22086,X773,0.0014444430334309398,0.0,19
S22089,X773,0.0014444430334309398,0.0,19
S22093,X773,0.0014444430334309398,0.0,19
S22094,X773,0.0014444430334309398,0.0,19
S22098,X773,0.0014444430334309398,0.0,19
S22105,X773,0.0014444430334309398,0.0,19
S22109,X773,0.0014444430334309398,0.0,19
S22110,X773,0.0014444430334309398,0.0,19
S22114,X773,0.0014444430334309398,0.0,19
S22118,X773,0.0014444430334309398,0.0,19
S22122,X773,0.0014444430334309398,0.0,19
S22128,X773,0.0014444430334309398,0.0,19
S22136,X773,0.0014444430334309398,0.0,19
S22148,X773,0.0014444430334309398,0.0,19
S22150,X773,0.0014444430334309398,0.0,19
S22155,X773,0.0014444430334309398,0.0,19
S22156,X773,0.0014444430334309398,0.0,19
S22159,X773,0.0014444430334309398,0.0,19
S22160,X773,0.0014444430334309398,0.0,19
S22164,X773,0.0014444430334309398,0.0,19
S22171,X773,0.0014444430334309398,0.0,19
S22179,X773,0.0014444430334309398,0.0,19
S22182,X773,0.0014444430334309398,0.0,19
S22183,X773,0.0014444430334309398,0.0,19
S22190,X773,0.0014444430334309398,0.0,19
S22202,X773,0.0014444430334309398,0.0,19
S22223,X773,0.0014444430334309398,0.0,19
S22238,X773,0.0014444430334309398,0.0,19
S22239,X773,0.0014444430334309398,0.0,19
S22246,X773,0.0014444430334309398,0.0,19
S22252,X773,0.0014444430334309398,0.0,19
S22256,X773,0.0014444430334309398,0.0,19
S22260,X773,0.0014444430334309398,0.0,19
S22261,X773,0.0014444430334309398,0.0,19
S22263,X773,0.0014444430334309398,0.0,19
S22264,X773,0.0014444430334309398,0.0,19
S22266,X773,0.0014444430334309398,0.0,19
S22268,X773,0.0014444430334309398,0.0,19
S22271,X773,0.0014444430334309398,0.0,19
S22273,X773,0.0014444430334309398,0.0,19
S22276,X773,0.0014444430334309398,0.0,19
S22285,X773,0.0014444430334309398,0.0,19
S22292,X773,0.0014444430334309398,0.0,19
S22296,X773,0.0014444430334309398,0.0,19
S22299,X773,0.0014444430334309398,0.0,19
S22305,X773,0.0014444430334309398,0.0,19
S22311,X773,0.0014444430334309398,0.0,19
S22313,X773,0.0014444430334309398,0.0,19
S22320,X773,0.0014444430334309398,0.0,19
S22322,X773,0.0014444430334309398,0.0,19
S22326,X773,0.0014444430334309398,0.0,19
S22330,X773,0.0014444430334309398,0.0,19
S22333,X773,0.0014444430334309398,0.0,19
S22334,X773,0.0014444430334309398,0.0,19
S22336,X773,0.0014444430334309398,0.0,19
S22340,X773,0.0014444430334309398,0.0,19
S22347,X773,0.0014444430334309398,0.0,19
S22350,X773,0.0014444430334309398,0.0,19
S22352,X773,0.0014444430334309398,0.0,19
S22354,X773,0.0014444430334309398,0.0,19
S22355,X773,0.0014444430334309398,0.0,19
S22365,X773,0.0014444430334309398,0.0,19
S22372,X773,0.0014444430334309398,0.0,19
S22374,X773,0.0014444430334309398,0.0,19
S22382,X773,0.0014444430334309398,0.0,19
S22385,X773,0.0014444430334309398,0.0,19
S22387,X773,0.0014444430334309398,0.0,19
S22393,X773,0.0014444430334309398,0.0,19
S22397,X773,0.0014444430334309398,0.0,19
S22400,X773,0.0014444430334309398,0.0,19
S22401,X773,0.0014444430334309398,0.0,19
S22406,X773,0.0014444430334309398,0.0,19
S22408,X773,0.0014444430334309398,0.0,19
S22430,X773,0.0014444430334309398,0.0,19
S22437,X773,0.0014444430334309398,0.0,19
S22441,X773,0.0014444430334309398,0.0,19
S22447,X773,0.0014444430334309398,0.0,19
S22450,X773,0.0014444430334309398,0.0,19
S22471,X773,0.0014444430334309398,0.0,19
S22472,X773,0.0014444430334309398,0.0,19
S22475,X773,0.0014444430334309398,0.0,19
S22476,X773,0.0014444430334309398,0.0,19
S22478,X773,0.0014444430334309398,0.0,19
S22486,X773,0.0014444430334309398,0.0,19
S22490,X773,0.0014444430334309398,0.0,19
S22491,X773,0.0014444430334309398,0.0,19
S22494,X773,0.0014444430334309398,0.0,19
S22495,X773,0.0014444430334309398,0.0,19
S22497,X773,0.0014444430334309398,0.0,19
S22502,X773,0.0014444430334309398,0.0,19
S22509,X773,0.0014444430334309398,0.0,19
S22511,X773,0.0014444430334309398,0.0,19
S22524,X773,0.0014444430334309398,0.0,19
S22535,X773,0.0014444430334309398,0.0,19
S22540,X773,0.0014444430334309398,0.0,19
S22546,X773,0.0014444430334309398,0.0,19
S22549,X773,0.0014444430334309398,0.0,19
S22551,X773,0.0014444430334309398,0.0,19
S22554,X773,0.0014444430334309398,0.0,19
S22559,X773,0.0014444430334309398,0.0,19
S22560,X773,0.0014444430334309398,0.0,19
S22561,X773,0.0014444430334309398,0.0,19
S22563,X773,0.0014444430334309398,0.0,19
S22564,X773,0.0014444430334309398,0.0,19
S22569,X773,0.0014444430334309398,0.0,19
S22586,X773,0.0014444430334309398,0.0,19
S22587,X773,0.0014444430334309398,0.0,19
S22592,X773,0.0014444430334309398,0.0,19
S22598,X773,0.0014444430334309398,0.0,19
S22612,X773,0.0014444430334309398,0.0,19
S22613,X773,0.0014444430334309398,0.0,19
S22620,X773,0.0014444430334309398,0.0,19
S22624,X773,0.0014444430334309398,0.0,19
S22625,X773,0.0014444430334309398,0.0,19
S22635,X773,0.0014444430334309398,0.0,19
S22640,X773,0.0014444430334309398,0.0,19
S22641,X773,0.0014444430334309398,0.0,19
S22645,X773,0.0014444430334309398,0.0,19
S22650,X773,0.0014444430334309398,0.0,19
S22651,X773,0.0014444430334309398,0.0,19
S22652,X773,0.0014444430334309398,0.0,19
S22653,X773,0.0014444430334309398,0.0,19
S22661,X773,0.0014444430334309398,0.0,19
S22663,X773,0.0014444430334309398,0.0,19
S22668,X773,0.0014444430334309398,0.0,19
S22672,X773,0.0014444430334309398,0.0,19
S22674,X773,0.0014444430334309398,0.0,19
S22677,X773,0.0014444430334309398,0.0,19
S22678,X773,0.0014444430334309398,0.0,19
S22684,X773,0.0014444430334309398,0.0,19
S22686,X773,0.0014444430334309398,0.0,19
S22691,X773,0.0014444430334309398,0.0,19
S22693,X773,0.0014444430334309398,0.0,19
S22696,X773,0.0014444430334309398,0.0,19
S22697,X773,0.0014444430334309398,0.0,19
S22698,X773,0.0014444430334309398,0.0,19
S22703,X773,0.0014444430334309398,0.0,19
S22708,X773,0.0014444430334309398,0.0,19
S22711,X773,0.0014444430334309398,0.0,19
S22715,X773,0.0014444430334309398,0.0,19
S22737,X773,0.0014444430334309398,0.0,19
S22739,X773,0.0014444430334309398,0.0,19
S22742,X773,0.0014444430334309398,0.0,19
S22748,X773,0.0014444430334309398,0.0,19
S22756,X773,0.0014444430334309398,0.0,19
S22765,X773,0.0014444430334309398,0.0,19
S22767,X773,0.0014444430334309398,0.0,19
S22769,X773,0.0014444430334309398,0.0,19
S22775,X773,0.0014444430334309398,0.0,19
S22780,X773,0.0014444430334309398,0.0,19
S22785,X773,0.0014444430334309398,0.0,19
S22790,X773,0.0014444430334309398,0.0,19
S22796,X773,0.0014444430334309398,0.0,19
S22797,X773,0.0014444430334309398,0.0,19
S22804,X773,0.0014444430334309398,0.0,19
S22810,X773,0.0014444430334309398,0.0,19
S22811,X773,0.0014444430334309398,0.0,19
S22812,X773,0.0014444430334309398,0.0,19
S22815,X773,0.0014444430334309398,0.0,19
S22820,X773,0.0014444430334309398,0.0,19
S22821,X773,0.0014444430334309398,0.0,19
S22822,X773,0.0014444430334309398,0.0,19
S22830,X773,0.0014444430334309398,0.0,19
S22831,X773,0.0014444430334309398,0.0,19
S22833,X773,0.0014444430334309398,0.0,19
S22837,X773,0.0014444430334309398,0.0,19
S22838,X773,0.0014444430334309398,0.0,19
S22840,X773,0.0014444430334309398,0.0,19
S22844,X773,0.0014444430334309398,0.0,19
S22853,X773,0.0014444430334309398,0.0,19
S22856,X773,0.0014444430334309398,0.0,19
S22859,X773,0.0014444430334309398,0.0,19
S22870,X773,0.0014444430334309398,0.0,19
S22875,X773,0.0014444430334309398,0.0,19
S22884,X773,0.0014444430334309398,0.0,19
S22888,X773,0.0014444430334309398,0.0,19
S22891,X773,0.0014444430334309398,0.0,19
S22895,X773,0.0014444430334309398,0.0,19
S22900,X773,0.0014444430334309398,0.0,19
S22902,X773,0.0014444430334309398,0.0,19
S22904,X773,0.0014444430334309398,0.0,19
S22913,X773,0.0014444430334309398,0.0,19
S22914,X773,0.0014444430334309398,0.0,19
S22916,X773,0.0014444430334309398,0.0,19
S22924,X773,0.0014444430334309398,0.0,19
S22926,X773,0.0014444430334309398,0.0,19
S22931,X773,0.0014444430334309398,0.0,19
S22934,X773,0.0014444430334309398,0.0,19
S22936,X773,0.0014444430334309398,0.0,19
S22943,X773,0.0014444430334309398,0.0,19
S22949,X773,0.0014444430334309398,0.0,19
S22955,X773,0.0014444430334309398,0.0,19
S22958,X773,0.0014444430334309398,0.0,19
S22962,X773,0.0014444430334309398,0.0,19
S22965,X773,0.0014444430334309398,0.0,19
S22980,X773,0.0014444430334309398,0.0,19
S22981,X773,0.0014444430334309398,0.0,19
S22988,X773,0.0014444430334309398,0.0,19
S23006,X773,0.0014444430334309398,0.0,19
S23008,X773,0.0014444430334309398,0.0,19
S23012,X773,0.0014444430334309398,0.0,19
S23016,X773,0.0014444430334309398,0.0,19
S23032,X773,0.0014444430334309398,0.0,19
S23033,X773,0.0014444430334309398,0.0,19
S23035,X773,0.0014444430334309398,0.0,19
S23036,X773,0.0014444430334309398,0.0,19
S23038,X773,0.0014444430334309398,0.0,19
S23040,X773,0.0014444430334309398,0.0,19
S23046,X773,0.0014444430334309398,0.0,19
S23050,X773,0.0014444430334309398,0.0,19
S23053,X773,0.0014444430334309398,0.0,19
S23057,X773,0.0014444430334309398,0.0,19
S23064,X773,0.0014444430334309398,0.0,19
S23065,X773,0.0014444430334309398,0.0,19
S23066,X773,0.0014444430334309398,0.0,19
S23069,X773,0.0014444430334309398,0.0,19
S23080,X773,0.0014444430334309398,0.0,19
S23087,X773,0.0014444430334309398,0.0,19
S23091,X773,0.0014444430334309398,0.0,19
S23094,X773,0.0014444430334309398,0.0,19
S23098,X773,0.0014444430334309398,0.0,19
S23099,X773,0.0014444430334309398,0.0,19
S23102,X773,0.0014444430334309398,0.0,19
S23109,X773,0.0014444430334309398,0.0,19
S23115,X773,0.0014444430334309398,0.0,19
S23123,X773,0.0014444430334309398,0.0,19
S23125,X773,0.0014444430334309398,0.0,19
S23127,X773,0.0014444430334309398,0.0,19
S23128,X773,0.0014444430334309398,0.0,19
S23130,X773,0.0014444430334309398,0.0,19
S23135,X773,0.0014444430334309398,0.0,19
S23155,X773,0.0014444430334309398,0.0,19
S23156,X773,0.0014444430334309398,0.0,19
S23175,X773,0.0014444430334309398,0.0,19
S23201,X773,0.0014444430334309398,0.0,19
S23203,X773,0.0014444430334309398,0.0,19
S23208,X773,0.0014444430334309398,0.0,19
S23209,X773,0.0014444430334309398,0.0,19
S23214,X773,0.0014444430334309398,0.0,19
S23215,X773,0.0014444430334309398,0.0,19
S23219,X773,0.0014444430334309398,0.0,19
S23223,X773,0.0014444430334309398,0.0,19
S23225,X773,0.0014444430334309398,0.0,19
S23227,X773,0.0014444430334309398,0.0,19
S23228,X773,0.0014444430334309398,0.0,19
S23231,X773,0.0014444430334309398,0.0,19
S23237,X773,0.0014444430334309398,0.0,19
