health,reg_pred,clf_proba,split
0.0055242477797414,0.0035564946456751,0.45292772552711297,train
0.0183688231598177,0.003202790168160625,0.39215322606318226,train
0.0660955526248711,0.003423124817787,0.4405473174353546,train
0.0067704714809214,0.00375281087489105,0.4446903116942613,train
0.0021309254304726,0.00304749539077315,0.43741051479500564,train
0.0056941214211243,0.003814133230307425,0.43875673641705265,train
0.0057707491523849,0.00430136779837495,0.48782802054793384,train
0.0090695747701583,0.00344175639805895,0.37415087413877657,train
0.0020723098541043,0.002820678667566875,0.3188391928501251,train
0.0104124110912081,0.0040235166277058,0.4900203385524947,train
0.0046327691515367,0.0037868963003752252,0.4410407034645523,train
0.0019093720586257,0.0037021754127054248,0.43510591883256544,train
0.0071234565246991,0.003227011919320075,0.3990808432611207,train
0.0234331718471893,0.0022566660671576753,0.27181411045083514,train
0.0014620270107283,0.0034441077574988,0.3972340275208427,train
0.0097991166993397,0.00340461836730325,0.39289485861575263,train
0.0022672013064918,0.003555380037413075,0.42220740961469283,train
0.0117237373245936,0.0027166893921588752,0.3532292747296034,train
0.0053940827888601,0.004236348312176725,0.48286557023555343,train
0.0079996137007468,0.00415323531161395,0.4960129428777754,train
0.0021347971942665,0.0023434066524183,0.3100622043440937,train
0.0076599417412881,0.0037878971581436,0.4080475769040597,train
0.0070416216037517,0.003071873250325675,0.37543976790240574,train
0.0105506729503672,0.003465732501195075,0.40354055783833054,train
0.0184851909708474,0.0036582850962643748,0.4576624465716529,train
0.0033433566762863,0.004364774716182425,0.503527646964922,train
0.0061653212801133,0.003638752123783525,0.41435292589302775,train
0.0058117643206784,0.001382521737929375,0.16099670705468244,train
0.0190633603051811,0.0035485346501155,0.40529578780278813,train
0.0157160362069647,0.0029825735617018,0.35063802066258826,train
0.0036212876337034,0.0030026481369890253,0.361783247140262,train
0.0038089544918072,0.003298358555862,0.39447388131413114,train
0.0027778709324032,0.002850710023302075,0.3320670196117599,train
0.0032337191674311,0.0019188618315446001,0.22732364183820175,train
0.0041700228218552,0.0041307740697835,0.44958895706095997,train
0.0022271814727181,0.003663883463978125,0.45709638208316,train
0.0029829157551368,0.0038878954537076,0.4562260390896873,train
0.0033723151248672,0.002337816815800925,0.2707650593495642,train
0.0023676137121515,0.003741956001187275,0.4445264582386369,train
0.0039944704312742,0.0037612964848253248,0.45358473167171753,train
0.0011766767051158,0.00373628725093685,0.44997187665577243,train
0.0050003521374744,0.00317104844245685,0.3745846531886287,train
0.0066012800297522,0.003621809197769275,0.43265044233558353,train
0.0143734790925579,0.0033882936229762,0.3938732965040378,train
0.0130389259760114,0.0032717407201434,0.35991989413446196,train
0.0029695752969575,0.003675789148252525,0.436460677456485,train
0.0016149367022797,0.004221958461072325,0.4655125107656439,train
0.0052428649039247,0.003507409329000925,0.4120952575443781,train
0.018722739954327,0.003492358982376625,0.40366956971408186,train
0.0022677599368495,0.00170481689813635,0.18864524709181532,train
0.0034911001531307,0.0033417719971432,0.41385156971699366,train
0.0115766124119346,0.003841517811923275,0.4518314497826632,train
0.0068154828022193,0.002356834274332125,0.3036572123994052,train
0.0046263974606011,0.003973028578124475,0.4623048294844512,train
0.0011556876341423,0.00335266907553115,0.4128992093492557,train
0.006611486693219,0.00407694361931865,0.44702961502590205,train
0.0217971889636005,0.0032156167670222,0.36941350951401103,train
0.0061573532053545,0.00262872426870485,0.32514756320702765,train
0.0101470246708469,0.0026693798423688,0.3137231883379181,train
0.0268532050771043,0.002870227551217525,0.33408151502205585,train
0.0023075440905745,0.004045376208310325,0.49253533568603675,train
0.0,0.004230419964265225,0.4525285782279609,train
0.0,0.0024857426541834253,0.3079163471770068,train
0.0,0.003483448674690975,0.4103241105799908,train
0.0,0.0038707962737773247,0.45466826412425154,train
0.0,0.003404181717223175,0.39243663785959415,train
0.0,0.002857178033005925,0.3830055230938947,train
0.0,0.0007365588375494499,0.08656119754791437,train
0.0,0.002343598882753325,0.26993760371929837,train
0.0,0.003565128791636325,0.40442873397209594,train
0.0,0.00327005907469865,0.39154349478593564,train
0.0,0.0030937397434561,0.37515802692503386,train
0.0,0.003665273664332875,0.43326688692871534,train
0.0,0.003951210594096,0.4619235214637584,train
0.0,0.0037866976990048253,0.4059653943584951,train
0.0,0.0034374842239596,0.39742233741371324,train
0.0,0.0033249856261936,0.39399261466052854,train
0.0,0.0025659217354532,0.3134602937088501,train
0.0,0.0020828936018473,0.251277010896993,train
0.0,0.0032095189114897,0.37431934060598226,train
0.0,0.0011380940649576,0.14073690418514465,train
0.0,0.002005361785816475,0.2582722457767439,train
0.0,0.00109206020633765,0.13018932102690867,train
0.0,0.0009107235428529,0.10766709001536673,train
0.0,0.0038151874834817003,0.4466836379228447,train
0.0,0.003016917461459775,0.38227109914282575,train
0.0,0.0009868975975139,0.12536867992700268,train
0.0,0.0011111316139505749,0.1380017113770248,train
0.0,0.00149139682296055,0.18123242132943732,train
0.0,0.003400017606542325,0.44262405330643034,train
0.0,0.00330910694785835,0.44234397774100975,train
0.0,0.003760695817440475,0.5120837724540677,train
0.0,0.0018246065136267,0.21269116963019732,train
0.0,0.0033130252683082747,0.37714880875976964,train
0.0,0.002113436403669575,0.2466681014675508,train
0.0,0.003203902511011375,0.42077003050291045,train
0.0,0.004118592664629825,0.4764097308945791,train
0.0,0.000696266350246775,0.0900482743995648,train
0.0,0.0039985552678802,0.5051850193133259,train
0.0,0.00208481968138035,0.2626690086782518,train
0.0,0.0017530662986759,0.1982209000735235,train
0.0,0.003110900816791125,0.3545754162814247,train
0.0,0.0008049656139152751,0.08829115010647817,train
0.0,0.00267306156753765,0.32626853790611615,train
0.0,0.001441177810263625,0.17406031637193436,train
0.0,0.00367083117775875,0.4726119128477008,train
0.0,0.003293236532054875,0.3821065953287801,train
0.0,0.00046574818234705,0.0554007853088705,train
0.0,0.00178205524294685,0.22424043534234264,train
0.0,0.000852281625912325,0.11323173670240487,train
0.0,0.0031626617246861997,0.40812039932411226,train
0.0,0.003596557272329,0.3874983349847262,train
0.0,0.0016670856010033,0.19862393088180397,train
0.0,0.003436891216499825,0.4223848431705793,train
0.0,0.00229417458124705,0.3137630337539425,train
0.0,0.002628221650833575,0.2953065990490038,train
0.0,0.0014138616800813,0.1694778464557895,train
0.0,0.002993016747011825,0.38159048656657246,train
0.0,0.003197688493337775,0.35347857967729446,train
0.0,0.0029063415598403752,0.3804990721227258,train
0.0,0.002685274670821225,0.3460815556531161,train
0.0,0.00320312949072585,0.38661975488804856,train
0.0,0.003900264001007625,0.4608745806502652,train
0.0,0.0013838628452881251,0.16367182823261545,train
0.0,0.003879411335590025,0.4573453518106843,train
0.0,0.003313964034213375,0.4129642273042917,train
0.0,0.002487900025666825,0.3055129428396581,train
0.0,0.001076472073568075,0.14583567905195516,train
0.0,0.00453717028414855,0.4914024638138207,train
0.0,0.003301457883850175,0.3539759689096478,train
0.0,0.00314542399472665,0.4127121217987023,train
0.0,0.0040125364663637,0.47737055518083515,train
0.0,0.001306563018592725,0.1499777501017205,train
0.0,0.001858278877961,0.2142407287912897,train
0.0,0.00324622016646135,0.39908878351209076,train
0.0,0.0033233295047534,0.4087082895016191,train
0.0,0.001630492451283125,0.19131359710035042,train
0.0,0.00342248194202695,0.42586239663008985,train
0.0,0.004676029583272225,0.5001937907333915,train
0.0,0.00284405842059785,0.3365266240194225,train
0.0,0.00167575283992115,0.18057259159777808,train
0.0,0.0040904528323942,0.4966996094239303,train
0.0,0.0039656917210901255,0.434240540909994,train
0.0,0.003525515418566625,0.39113940625206456,train
0.0,0.000767300857226675,0.0833141093920973,train
0.0,0.001546135238897275,0.18169415282541118,train
0.0,0.002796235393738225,0.3659782000754187,train
0.0,0.003508587079246675,0.44646535964313727,train
0.0,0.0033587122086774,0.39918993402434194,train
0.0,0.0025580041218285,0.32163821419509914,train
0.0,0.002758873505651775,0.3280969753767853,train
0.0,0.004098128923128875,0.49357000786809446,train
0.0,0.0029304031933708747,0.3404657236045746,train
0.0,0.00292157620268035,0.3244108306616866,train
0.0,0.00305986534312395,0.37020471641532854,train
0.0,0.003065635470710225,0.38121650841432914,train
0.0,0.00355005865731745,0.40109666204439687,train
0.0,0.0027781862129199,0.3236694713403206,train
0.0,0.00319645417886715,0.3837168822532576,train
