die_x,die_y,count,pred_mean,pred_max,pred_std,risk_count,risk_rate,ppm_mean,ppm_max,radial_dist
65,20,273,0.0025512,0.00353593,0.00082237,47,17.22,2551.2,3535.9,26.043
65,21,157,0.00201023,0.00353512,0.00079762,13,8.28,2010.2,3535.1,26.005
65,22,191,0.00253336,0.00360218,0.0008344,29,15.18,2533.4,3602.2,26.005
65,23,200,0.00275593,0.00353815,0.00072853,33,16.5,2755.9,3538.2,26.043
65,24,180,0.00245769,0.00345716,0.00090287,23,12.78,2457.7,3457.2,26.12
65,25,47,0.00273289,0.00360501,0.00061052,5,10.64,2732.9,3605.0,26.235
66,20,13,0.00225273,0.00352555,0.00088718,3,23.08,2252.7,3525.6,27.042
66,21,19,0.00261811,0.00349329,0.00056702,2,10.53,2618.1,3493.3,27.005
66,22,46,0.00306843,0.00355603,0.00045456,11,23.91,3068.4,3556.0,27.005
66,23,83,0.00259245,0.00355368,0.00033449,5,6.02,2592.5,3553.7,27.042
