run_id,wafer_no,total_dies,risk_dies,avg_ppm
266,14,84,16,2679.0
266,15,80,0,2032.5
266,16,80,0,1893.7
266,17,80,0,446.6
266,18,80,0,2032.5
266,19,80,0,2032.5
266,20,84,16,2679.0
266,21,84,16,2679.0
266,22,84,16,2679.0
266,23,80,0,1893.7
266,24,80,0,446.6
266,25,84,16,2679.0
267,1,76,48,3360.9
267,2,76,64,3433.3
267,3,76,28,3281.1
267,4,84,72,3470.3
267,5,104,88,3418.5
267,6,100,56,3201.6
267,7,104,52,3279.8
267,8,100,52,3294.7
267,9,100,52,3294.7
267,10,76,48,3360.9
267,11,104,88,3418.5
267,12,80,68,3415.2
267,13,80,68,3415.2
267,14,100,56,3201.6
267,15,80,68,3415.2
267,16,84,72,3470.3
267,17,96,40,3307.7
267,18,80,68,3415.2
267,19,76,28,3281.1
267,20,100,52,3294.7
267,21,76,64,3433.3
267,22,68,36,3159.5
267,23,76,64,3433.3
267,24,96,40,3307.7
267,25,96,56,3249.9
268,1,68,0,470.3
268,2,100,0,793.3
268,3,56,0,765.8
268,4,56,0,765.8
268,5,100,0,540.9
268,6,100,0,540.9
268,7,88,0,363.0
268,8,84,0,513.6
268,9,88,0,363.0
268,10,56,0,765.8
268,11,96,0,462.8
268,12,88,0,363.0
268,13,100,0,793.3
268,14,96,0,504.8
268,15,92,0,1461.4
268,16,72,0,479.9
268,17,76,0,1299.0
268,18,92,0,638.1
268,19,92,0,1461.4
268,20,92,0,638.1
268,21,88,0,363.0
268,22,96,0,462.8
268,23,68,0,377.7
268,24,100,0,540.9
268,25,100,0,540.9
269,1,76,0,2909.6
269,2,84,20,3212.9
269,3,28,0,2913.1
269,4,84,0,2481.9
269,5,56,4,3129.3
269,6,68,0,3154.9
269,7,72,0,2942.7
269,8,72,4,2273.4
269,9,68,0,3154.9
269,10,68,0,3154.9
269,11,72,12,3184.0
269,12,72,4,2967.0
269,13,72,4,2967.0
269,14,84,0,2481.9
269,15,72,4,2273.4
269,16,56,4,3129.3
269,17,56,8,3162.8
269,18,56,4,3129.3
269,19,96,0,3080.8
269,20,96,8,3303.5
269,21,56,8,3162.8
269,22,84,48,3360.4
269,23,96,8,3303.5
269,24,88,0,3181.4
269,25,84,0,2481.9
270,1,116,0,2690.0
270,2,88,0,2567.9
270,3,124,0,2802.8
270,4,124,0,2802.8
270,5,124,0,2802.8
270,6,104,0,2842.5
270,7,52,0,2380.7
270,8,52,0,2380.7
270,9,88,0,2567.9
270,10,116,0,2690.0
270,11,124,0,2802.8
270,12,92,0,395.3
270,13,116,0,2690.0
270,14,52,0,2380.7
270,15,92,0,395.3
270,16,124,0,2802.8
270,17,52,0,2380.7
270,18,92,0,395.3
270,19,116,0,2690.0
270,20,92,0,395.3
270,21,88,0,2567.9
270,22,88,0,2567.9
270,23,52,0,2380.7
270,24,92,0,395.3
270,25,52,0,2380.7
271,1,48,0,1977.7
271,2,72,0,2920.8
271,3,68,0,2885.2
271,4,72,24,3331.3
271,5,76,0,2690.3
271,6,56,0,3169.0
271,7,76,0,2690.3
271,8,56,0,3169.0
271,9,48,0,1977.7
271,10,76,0,2690.3
271,11,44,0,2088.4
271,12,72,24,3331.3
271,13,92,0,899.6
271,14,56,0,3169.0
271,15,72,24,3331.3
271,16,48,0,1977.7
271,17,48,0,1977.7
271,18,68,0,2885.2
271,19,72,24,3331.3
271,20,36,0,1477.9
271,21,60,0,2505.7
271,22,60,0,2505.7
271,23,68,0,2885.2
271,24,64,0,1114.7
271,25,68,0,2885.2
272,1,100,0,2916.4
272,2,104,0,1537.8
272,3,100,0,2916.4
272,4,72,0,3093.9
272,5,104,0,1537.8
272,6,72,0,2881.1
272,7,92,16,2928.8
272,8,104,0,1537.8
272,9,64,4,2978.5
272,10,92,16,2928.8
272,11,68,0,3161.8
272,12,80,0,3055.8
272,13,92,16,2928.8
272,14,92,16,2928.8
272,15,64,0,2202.7
272,16,68,0,3161.8
272,17,80,0,3055.8
272,18,88,0,2853.7
272,19,92,16,2928.8
272,20,88,0,2863.5
272,21,80,0,3055.8
272,22,64,4,2978.5
272,23,80,0,3055.8
272,24,88,0,2863.5
272,25,88,0,2853.7
273,1,100,0,2821.4
273,2,100,0,2821.4
273,3,72,0,2942.7
273,4,68,0,3154.9
273,5,60,0,3073.1
273,6,72,4,2273.4
273,7,84,20,3212.9
273,8,96,0,3080.8
273,9,56,8,3162.8
273,10,84,20,3235.8
273,11,56,8,3162.8
273,12,104,0,2429.9
273,13,84,0,2481.9
273,14,100,0,2821.4
273,15,80,0,2709.6
273,16,84,0,2481.9
273,17,72,4,2273.4
273,18,84,0,2481.9
273,19,76,0,2909.6
273,20,84,48,3360.4
273,21,76,0,2909.6
273,22,84,20,3212.9
273,23,88,0,3181.4
273,24,84,0,2481.9
273,25,100,0,2821.4
274,1,96,0,3051.6
274,2,96,0,3051.6
274,3,84,0,572.7
274,4,104,0,2162.9
274,5,84,16,3223.6
274,6,96,0,3051.6
274,7,84,16,3223.6
274,8,56,16,3223.5
274,9,96,0,3051.6
274,10,60,0,2805.1
274,11,136,0,3005.7
274,12,104,0,2162.9
274,13,84,0,572.7
274,14,84,16,3223.6
274,15,136,0,3005.7
274,16,128,0,3051.2
274,17,56,16,3223.5
274,18,60,0,2805.1
274,19,56,16,3223.5
274,20,96,0,3051.6
274,21,136,0,3005.7
274,22,56,16,3223.5
274,23,84,0,572.7
274,24,104,0,2162.9
274,25,136,0,3005.7
275,1,72,0,2881.1
275,2,80,0,3055.8
275,3,88,0,2853.7
275,4,100,0,2916.4
275,5,72,0,3093.9
275,6,76,8,3104.9
275,7,64,0,2202.7
275,8,72,0,3093.9
275,9,76,8,3104.9
275,10,64,4,2978.5
275,11,64,0,2202.7
275,12,80,0,3055.8
275,13,100,0,2916.4
275,14,92,16,2928.8
275,15,88,0,2853.7
275,16,92,16,2928.8
275,17,64,4,2978.5
275,18,88,0,2853.7
275,19,72,0,2881.1
275,20,92,16,2928.8
275,21,72,0,2881.1
275,22,76,8,3104.9
275,23,84,12,3217.3
275,24,72,0,3093.9
275,25,72,0,3093.9
276,1,84,84,3525.0
276,2,76,76,3556.7
276,3,92,44,3332.3
276,4,72,68,3533.1
276,5,64,60,3447.0
276,6,88,88,3590.2
276,7,84,72,3411.7
276,8,100,96,3476.1
276,9,72,68,3533.1
276,10,96,68,3423.3
276,11,60,56,3476.4
276,12,84,84,3596.6
276,13,116,112,3460.3
276,14,84,84,3596.6
276,15,84,84,3525.0
276,16,72,68,3533.1
276,17,92,44,3332.3
276,18,96,68,3423.3
276,19,72,68,3533.1
276,20,116,104,3425.1
276,21,60,60,3452.4
276,22,88,84,3557.5
276,23,100,96,3476.1
276,24,84,84,3596.6
276,25,96,68,3423.3
277,1,104,0,1965.4
277,2,112,0,2734.9
277,3,68,0,2318.3
277,4,92,0,2126.6
277,5,104,0,1965.4
277,6,92,0,2126.6
277,7,112,0,2734.9
277,8,92,0,2712.9
277,9,112,0,2070.9
277,10,84,0,1420.1
277,11,104,0,1909.0
277,12,56,0,1631.9
277,13,92,0,2126.6
277,14,60,0,448.9
277,15,92,0,2126.6
277,16,40,0,1354.2
277,17,72,0,1033.4
277,18,92,8,3083.9
277,19,92,0,2712.9
277,20,112,0,2070.9
277,21,44,0,2650.9
277,22,88,0,1844.1
277,23,112,0,2734.9
277,24,92,0,1356.6
277,25,56,0,1631.9
278,1,92,0,899.6
278,2,72,24,3331.3
278,3,68,0,2885.2
278,4,92,0,899.6
278,5,56,0,3169.0
278,6,36,0,1477.9
278,7,44,0,2088.4
278,8,48,0,1977.7
278,9,76,0,2690.3
278,10,76,0,2690.3
278,11,92,0,1047.3
278,12,92,0,899.6
278,13,36,0,1477.9
278,14,92,0,1047.3
278,15,92,0,899.6
278,16,40,32,3219.0
278,17,48,0,1977.7
278,18,92,0,1047.3
278,19,44,0,2088.4
278,20,56,0,3169.0
278,21,56,0,3169.0
278,22,72,0,2920.8
278,23,76,0,2690.3
278,24,40,32,3219.0
278,25,48,0,1977.7
279,1,84,8,3067.3
279,2,104,32,3310.0
279,3,104,32,3310.0
279,4,92,32,3333.5
279,5,84,24,3251.3
279,6,84,8,3067.3
279,7,120,0,3091.8
279,8,96,32,3306.1
279,9,100,0,1187.0
279,10,76,40,3327.3
279,11,108,64,3377.4
279,12,104,32,3310.0
279,13,100,0,1187.0
279,14,80,12,3234.7
279,15,72,36,3304.3
279,16,76,0,420.2
279,17,68,0,1041.2
279,18,100,0,1187.0
279,19,96,32,3306.1
279,20,104,32,3310.0
279,21,84,24,3251.3
279,22,76,0,420.2
279,23,104,0,727.1
279,24,96,32,3306.1
279,25,76,0,420.2
280,1,64,0,2202.7
280,2,64,4,2978.5
280,3,68,0,3161.8
280,4,72,0,3093.9
280,5,64,4,2978.5
280,6,92,16,2928.8
280,7,88,0,2863.5
280,8,64,4,2978.5
280,9,92,16,2928.8
280,10,64,0,2202.7
280,11,92,16,2928.8
280,12,68,0,3161.8
280,13,92,16,2928.8
280,14,100,0,2916.4
280,15,92,16,2928.8
280,16,80,0,3055.8
280,17,100,0,2916.4
280,18,72,0,2881.1
280,19,68,0,3161.8
280,20,76,8,3104.9
280,21,64,4,2978.5
280,22,64,0,2202.7
280,23,64,0,2202.7
280,24,72,0,2881.1
280,25,104,0,1537.8
281,1,76,76,3556.7
281,2,80,64,3407.2
281,3,72,68,3533.1
281,4,92,84,3504.5
281,5,84,84,3525.0
281,6,80,64,3407.2
281,7,92,44,3332.3
281,8,76,76,3556.7
281,9,60,20,3278.3
281,10,92,84,3504.5
281,11,100,96,3476.1
281,12,60,56,3476.4
281,13,88,84,3557.5
281,14,100,96,3476.1
281,15,80,64,3407.2
281,16,84,72,3411.7
281,17,84,72,3411.7
281,18,80,64,3407.2
281,19,116,104,3425.1
281,20,76,76,3556.7
281,21,76,76,3556.7
281,22,80,64,3407.2
281,23,64,60,3447.0
281,24,80,52,3350.0
281,25,80,64,3407.2
282,1,68,0,554.7
282,2,76,0,363.8
282,3,100,0,439.6
282,4,68,0,2376.2
282,5,60,0,3004.4
282,6,68,0,2376.2
282,7,96,0,382.6
282,8,68,0,554.7
282,9,116,0,2940.0
282,10,76,0,363.8
282,11,80,0,2838.5
282,12,76,0,363.8
282,13,68,0,2376.2
282,14,60,0,2124.9
282,15,80,0,2838.5
282,16,96,0,2894.9
282,17,40,0,2069.9
282,18,116,0,2940.0
282,19,84,0,2895.8
282,20,100,0,439.6
282,21,84,0,396.4
282,22,84,0,396.4
282,23,100,0,439.6
282,24,68,0,450.4
282,25,68,0,450.4
283,1,72,8,733.5
283,2,84,0,542.3
283,3,64,4,570.0
283,4,104,8,615.6
283,5,104,8,615.6
283,6,84,0,542.3
283,7,72,8,907.9
283,8,84,0,542.3
283,9,100,8,633.8
283,10,72,8,733.5
283,11,100,8,633.8
283,12,60,4,664.9
283,13,60,12,1054.0
283,14,104,8,615.6
283,15,104,8,605.5
283,16,104,8,605.5
283,17,100,8,641.4
283,18,60,4,664.9
283,19,44,0,633.4
283,20,76,8,705.4
283,21,108,4,763.0
283,22,100,8,641.4
283,23,68,0,534.4
283,24,72,8,733.5
283,25,68,0,534.4
284,1,68,0,3154.9
284,2,76,0,2909.6
284,3,84,20,3212.9
284,4,72,12,3184.0
284,5,72,4,2967.0
284,6,84,0,2481.9
284,7,88,0,3181.4
284,8,76,0,2909.6
284,9,104,0,3007.2
284,10,104,0,3007.2
284,11,104,0,3007.2
284,12,104,0,2429.9
284,13,72,0,2942.7
284,14,60,0,3073.1
284,15,68,0,3154.9
284,16,72,0,2942.7
284,17,104,0,3007.2
284,18,96,8,3303.5
284,19,84,20,3212.9
284,20,84,0,2481.9
284,21,84,0,2481.9
284,22,104,0,2429.9
284,23,84,48,3360.4
284,24,28,0,2913.1
284,25,72,4,2273.4
285,1,52,0,2346.8
285,2,72,8,2968.6
285,3,44,0,3099.8
285,4,88,0,2840.9
285,5,44,0,3099.8
285,6,44,0,3099.8
285,7,72,8,2968.6
285,8,72,8,2968.6
285,9,52,0,2346.8
285,10,44,0,3099.8
285,11,72,8,2968.6
285,12,72,8,2968.6
285,13,52,0,2346.8
285,14,72,8,2968.6
285,15,88,0,2840.9
285,16,88,0,2840.9
285,17,88,0,2840.9
285,18,72,8,2968.6
285,19,72,8,2968.6
285,20,52,0,2346.8
285,21,44,0,3099.8
285,22,44,0,3099.8
285,23,52,0,2346.8
285,24,88,0,2840.9
285,25,88,0,2840.9
286,1,92,76,3301.8
286,2,80,0,835.2
286,3,64,56,3459.8
286,4,96,0,914.0
286,5,88,36,3095.9
286,6,60,16,3300.3
286,7,60,16,3300.3
286,8,64,56,3459.8
286,9,80,4,3193.2
286,10,88,36,3095.9
286,11,80,4,3193.2
286,12,48,0,1093.5
286,13,72,0,967.1
286,14,48,0,1093.5
286,15,64,56,3459.8
286,16,96,0,914.0
286,17,92,0,3049.3
286,18,96,0,914.0
286,19,80,4,3193.2
286,20,80,4,3193.2
286,21,92,76,3301.8
286,22,92,72,3304.8
286,23,80,4,3193.2
286,24,92,72,3304.8
286,25,92,72,3304.8
287,1,92,16,1084.4
287,2,76,8,705.4
287,3,80,0,705.4
287,4,88,20,1323.9
287,5,44,0,633.4
287,6,100,8,633.8
287,7,104,8,605.5
287,8,92,16,1084.4
287,9,44,0,633.4
287,10,100,8,641.4
287,11,80,0,705.4
287,12,100,8,641.4
287,13,68,0,647.0
287,14,84,0,542.3
287,15,80,0,705.4
287,16,104,8,615.6
287,17,84,0,542.3
287,18,60,0,881.8
287,19,76,8,705.4
287,20,44,0,633.4
287,21,88,20,1323.9
287,22,100,8,633.8
287,23,104,8,615.6
287,24,72,8,907.9
287,25,72,8,907.9
288,1,84,48,3360.4
288,2,72,0,2942.7
288,3,84,20,3212.9
288,4,100,0,2821.4
288,5,96,8,3303.5
288,6,72,0,2942.7
288,7,84,48,3360.4
288,8,84,48,3360.4
288,9,76,0,2909.6
288,10,68,0,3154.9
288,11,84,20,3212.9
288,12,76,0,2909.6
288,13,72,4,2273.4
288,14,68,0,3154.9
288,15,96,8,3303.5
288,16,96,8,3303.5
288,17,96,8,3303.5
288,18,96,8,3303.5
288,19,28,0,2913.1
288,20,84,0,2481.9
288,21,72,12,3184.0
288,22,72,4,2967.0
288,23,84,0,2481.9
288,24,68,0,3154.9
288,25,60,0,3073.1
289,1,64,0,1114.7
289,2,72,0,2920.8
289,3,76,0,2690.3
289,4,68,0,2885.2
289,5,36,0,1477.9
289,6,60,0,2505.7
289,7,40,32,3219.0
289,8,76,0,2690.3
289,9,56,0,3169.0
289,10,56,0,3169.0
289,11,68,0,2885.2
289,12,40,32,3219.0
289,13,68,0,2885.2
289,14,40,32,3219.0
289,15,92,0,899.6
289,16,40,32,3219.0
289,17,92,0,899.6
289,18,76,0,2690.3
289,19,92,0,1047.3
289,20,92,0,1047.3
289,21,40,32,3219.0
289,22,76,0,2690.3
289,23,72,0,2920.8
289,24,40,32,3219.0
289,25,68,0,2885.2
290,1,92,0,3037.2
290,2,92,0,3037.2
290,3,92,0,3037.2
290,4,96,60,3297.8
290,5,72,16,3216.5
290,6,96,88,3465.7
290,7,68,28,3222.9
290,8,84,72,3394.3
290,9,52,40,3405.6
290,10,68,28,3222.9
290,11,96,88,3465.7
290,12,92,0,3037.2
290,13,92,0,3037.2
290,14,84,72,3394.3
290,15,72,16,3216.5
290,16,92,88,3451.0
290,17,92,0,3037.2
290,18,72,16,3216.5
290,19,72,16,3216.5
290,20,92,0,3037.2
290,21,96,84,3380.3
290,22,68,28,3222.9
290,23,52,40,3405.6
290,24,64,0,2974.0
290,25,96,88,3465.7
291,1,60,48,3441.8
291,2,68,0,2505.1
291,3,88,88,3487.7
291,4,60,48,3441.8
291,5,100,72,3422.8
291,6,84,76,3506.9
291,7,72,72,3487.3
291,8,84,60,3418.2
291,9,92,84,3426.1
291,10,68,0,2505.1
291,11,84,60,3418.2
291,12,116,116,3541.8
291,13,72,72,3487.3
291,14,40,36,3457.4
291,15,64,64,3557.2
291,16,92,92,3499.7
291,17,68,0,2505.1
291,18,88,88,3487.7
291,19,116,116,3541.8
291,20,92,60,3383.2
291,21,52,52,3534.6
291,22,84,60,3418.2
291,23,88,88,3487.7
291,24,92,84,3426.1
291,25,92,92,3499.7
292,1,136,0,3005.7
292,2,96,0,3051.6
292,3,84,16,3223.6
292,4,104,0,2162.9
292,5,60,0,2805.1
292,6,60,0,2805.1
292,7,56,16,3223.5
292,8,128,0,3051.2
292,9,84,0,572.7
292,10,56,16,3223.5
292,11,136,0,3005.7
292,12,96,0,3051.6
292,13,84,16,3223.6
292,14,96,0,3051.6
292,15,136,0,3005.7
292,16,84,16,3223.6
292,17,128,0,3051.2
292,18,84,16,3223.6
292,19,60,0,2805.1
292,20,96,0,3051.6
292,21,136,0,3005.7
292,22,84,0,572.7
292,23,136,0,3005.7
292,24,60,0,2805.1
292,25,128,0,3051.2
293,1,80,0,835.2
293,2,96,0,914.0
293,3,92,0,3049.3
293,4,72,0,406.9
293,5,96,0,914.0
293,6,92,44,3111.1
293,7,92,76,3301.8
293,8,92,76,3301.8
293,9,76,0,389.0
293,10,92,76,3301.8
293,11,80,0,633.8
293,12,60,16,3300.3
293,13,80,0,835.2
293,14,72,0,406.9
293,15,72,0,406.9
293,16,92,0,3049.3
293,17,64,56,3459.8
293,18,92,0,3049.3
293,19,48,0,1093.5
293,20,64,56,3459.8
293,21,76,0,389.0
293,22,80,4,3193.2
293,23,80,0,835.2
293,24,60,16,3300.3
293,25,48,0,1093.5
294,1,84,0,396.4
294,2,100,0,439.6
294,3,68,0,364.5
294,4,68,0,554.7
294,5,68,0,450.4
294,6,68,0,450.4
294,7,84,0,396.4
294,8,68,0,2376.2
294,9,96,0,2894.9
294,10,84,0,2895.8
294,11,80,0,2696.9
294,12,68,0,450.4
294,13,68,0,2376.2
294,14,96,0,435.0
294,15,72,4,3109.2
294,16,68,0,364.5
294,17,72,4,3109.2
294,18,68,0,2376.2
294,19,68,0,364.5
294,20,80,0,2838.5
294,21,72,4,3109.2
294,22,96,0,2894.9
294,23,40,0,2069.9
294,24,96,0,2894.9
294,25,80,0,2696.9
295,1,80,0,1474.1
295,2,64,0,2992.5
295,3,64,16,3245.7
295,4,60,48,3439.7
295,5,68,0,3126.4
295,6,64,16,3245.7
295,7,88,0,1790.7
295,8,68,0,3126.4
295,9,60,48,3439.7
295,10,88,0,1790.7
295,11,92,0,2959.8
295,12,64,0,2992.5
295,13,88,0,1790.7
295,14,64,16,3245.7
295,15,60,48,3439.7
295,16,80,0,1474.1
295,17,64,0,2992.5
295,18,64,16,3245.7
295,19,64,16,3245.7
295,20,64,16,3245.7
295,21,84,0,419.8
295,22,68,0,3126.4
295,23,76,4,3155.5
295,24,76,4,3155.5
295,25,84,0,419.8
296,1,84,16,3223.6
296,2,96,0,3051.6
296,3,136,0,3005.7
296,4,128,0,3051.2
296,5,96,0,3051.6
296,6,84,0,572.7
296,7,60,0,2805.1
296,8,84,0,572.7
296,9,96,0,3051.6
296,10,136,0,3005.7
296,11,84,0,572.7
296,12,84,16,3223.6
296,13,60,0,2805.1
296,14,104,0,2162.9
296,15,136,0,3005.7
296,16,128,0,3051.2
296,17,136,0,3005.7
296,18,104,0,2162.9
296,19,84,0,572.7
296,20,60,0,2805.1
296,21,136,0,3005.7
296,22,104,0,2162.9
296,23,84,0,572.7
296,24,136,0,3005.7
296,25,104,0,2162.9
297,1,84,0,572.7
297,2,128,0,3051.2
297,3,136,0,3005.7
297,4,136,0,3005.7
297,5,84,16,3223.6
297,6,56,16,3223.5
297,7,96,0,3051.6
297,8,104,0,2162.9
297,9,128,0,3051.2
297,10,136,0,3005.7
297,11,56,16,3223.5
297,12,104,0,2162.9
297,13,136,0,3005.7
297,14,136,0,3005.7
297,15,60,0,2805.1
297,16,136,0,3005.7
297,17,96,0,3051.6
297,18,136,0,3005.7
297,19,104,0,2162.9
297,20,60,0,2805.1
297,21,84,16,3223.6
297,22,56,16,3223.5
297,23,56,16,3223.5
297,24,128,0,3051.2
297,25,84,16,3223.6
298,1,72,8,2968.6
298,2,72,8,2968.6
298,3,44,0,3099.8
298,4,44,0,3099.8
298,5,52,0,2346.8
298,6,44,0,3099.8
298,7,72,8,2968.6
298,8,72,8,2968.6
298,9,52,0,2346.8
298,10,88,0,2840.9
298,11,52,0,2346.8
298,12,52,0,2346.8
298,13,72,8,2968.6
298,14,52,0,2346.8
298,15,44,0,3099.8
298,16,44,0,3099.8
298,17,44,0,3099.8
298,18,44,0,3099.8
298,19,88,0,2840.9
298,20,52,0,2346.8
298,21,52,0,2346.8
298,22,52,0,2346.8
298,23,88,0,2840.9
298,24,88,0,2840.9
298,25,88,0,2840.9
299,1,52,0,2667.4
299,2,68,0,554.7
299,3,68,0,2376.2
299,4,68,0,554.7
299,5,52,0,2667.4
299,6,68,0,450.4
299,7,68,0,2376.2
299,8,76,0,363.8
299,9,100,0,439.6
299,10,96,0,382.6
299,11,92,0,3020.9
299,12,60,0,2124.9
299,13,80,0,2838.5
299,14,96,0,382.6
299,15,116,0,2940.0
299,16,68,0,364.5
299,17,72,4,3109.2
299,18,68,0,554.7
299,19,68,0,364.5
299,20,68,0,554.7
299,21,96,0,382.6
299,22,84,0,396.4
299,23,116,0,2940.0
299,24,96,0,2894.9
299,25,96,0,2894.9
300,1,80,0,1474.1
300,2,64,16,3245.7
300,3,64,0,2992.5
300,4,92,0,2959.8
300,5,64,16,3245.7
300,6,64,0,2992.5
300,7,92,0,2959.8
300,8,76,4,3155.5
300,9,76,4,3155.5
300,10,60,48,3439.7
300,11,84,0,419.8
300,12,76,4,3155.5
300,13,60,48,3439.7
300,14,84,0,419.8
300,15,64,16,3245.7
300,16,64,0,2992.5
300,17,88,0,1790.7
300,18,80,0,1474.1
300,19,68,0,3126.4
300,20,80,0,1474.1
300,21,76,4,3155.5
300,22,80,0,1474.1
300,23,84,0,419.8
300,24,88,0,1790.7
300,25,64,0,2992.5
301,1,60,0,2505.7
301,2,72,24,3331.3
301,3,64,0,1114.7
301,4,48,0,1977.7
301,5,48,0,1977.7
301,6,92,0,1047.3
301,7,92,0,1047.3
301,8,64,0,1114.7
301,9,68,0,2885.2
301,10,64,0,1114.7
301,11,68,0,2885.2
301,12,40,32,3219.0
301,13,36,0,1477.9
301,14,72,24,3331.3
301,15,76,0,2690.3
301,16,40,32,3219.0
301,17,76,0,2690.3
301,18,48,0,1977.7
301,19,40,32,3219.0
301,20,36,0,1477.9
301,21,60,0,2505.7
301,22,72,0,2920.8
301,23,60,0,2505.7
301,24,92,0,899.6
301,25,92,0,1047.3
302,1,76,48,3360.9
302,2,84,72,3470.3
302,3,100,52,3294.7
302,4,104,52,3279.8
302,5,76,64,3433.3
302,6,68,36,3159.5
302,7,104,88,3418.5
302,8,92,64,3384.7
302,9,80,68,3415.2
302,10,92,64,3384.7
302,11,104,88,3418.5
302,12,96,56,3249.9
302,13,100,52,3294.7
302,14,96,56,3249.9
302,15,104,104,3459.3
302,16,104,104,3459.3
302,17,92,64,3384.7
302,18,84,52,3337.0
302,19,76,28,3281.1
302,20,96,40,3307.7
302,21,84,72,3470.3
302,22,104,104,3459.3
302,23,104,88,3418.5
302,24,96,56,3249.9
302,25,84,52,3337.0
303,1,92,80,3331.7
303,2,72,68,3454.7
303,3,100,0,3183.0
303,4,80,28,3344.9
303,5,88,72,3379.7
303,6,112,72,3402.0
303,7,100,0,3183.0
303,8,100,20,3259.7
303,9,68,56,3407.2
303,10,76,56,3397.2
303,11,108,0,3067.5
303,12,72,68,3454.7
303,13,68,56,3407.2
303,14,92,80,3331.7
303,15,108,0,3067.5
303,16,84,72,3407.6
303,17,100,20,3259.7
303,18,88,44,3312.1
303,19,88,72,3379.7
303,20,88,44,3312.1
303,21,76,56,3397.2
303,22,76,60,3397.1
303,23,116,100,3424.1
303,24,116,100,3424.1
303,25,80,28,3344.9
304,1,44,0,3099.8
304,2,44,0,3099.8
304,3,88,0,2840.9
304,4,44,0,3099.8
304,5,44,0,3099.8
304,6,88,0,2840.9
304,7,52,0,2346.8
304,8,72,8,2968.6
304,9,52,0,2346.8
304,10,52,0,2346.8
304,11,44,0,3099.8
304,12,52,0,2346.8
304,13,52,0,2346.8
304,14,72,8,2968.6
304,15,88,0,2840.9
304,16,72,8,2968.6
304,17,72,8,2968.6
304,18,88,0,2840.9
304,19,44,0,3099.8
304,20,88,0,2840.9
304,21,88,0,2840.9
304,22,72,8,2968.6
304,23,72,8,2968.6
304,24,52,0,2346.8
304,25,88,0,2840.9
305,1,68,48,3365.6
305,2,108,80,3387.2
305,3,68,20,3192.6
305,4,108,80,3387.2
305,5,92,0,3055.4
305,6,92,0,3055.4
305,7,64,0,3060.6
305,8,92,0,3055.4
305,9,80,52,3240.4
305,10,68,20,3192.6
305,11,64,0,3141.4
305,12,112,64,3350.3
305,13,80,52,3240.4
305,14,68,20,3192.6
305,15,108,80,3387.2
305,16,112,64,3350.3
305,17,112,28,3273.3
305,18,92,0,3055.4
305,19,108,80,3387.2
305,20,68,48,3365.6
305,21,64,0,3141.4
305,22,68,48,3365.6
305,23,68,20,3192.6
305,24,60,56,3439.0
305,25,96,4,3039.6
306,1,100,96,3476.1
306,2,80,52,3350.0
306,3,60,60,3463.7
306,4,92,40,3334.6
306,5,96,68,3423.3
306,6,84,84,3596.6
306,7,60,60,3463.7
306,8,96,60,3383.5
306,9,88,84,3557.5
306,10,96,60,3383.5
306,11,116,104,3425.1
306,12,96,68,3423.3
306,13,96,92,3533.1
306,14,92,44,3332.3
306,15,60,60,3452.4
306,16,60,56,3476.4
306,17,64,60,3447.0
306,18,92,44,3332.3
306,19,116,112,3460.3
306,20,84,84,3525.0
306,21,116,112,3460.3
306,22,80,52,3350.0
306,23,72,68,3533.1
306,24,88,84,3557.5
306,25,96,60,3383.5
307,1,80,0,2032.5
307,2,80,0,446.6
307,3,80,0,446.6
307,4,80,0,446.6
307,5,80,0,2032.5
307,6,80,0,2032.5
307,7,80,0,2032.5
307,8,80,0,1893.7
307,9,80,0,1893.7
307,10,80,0,1893.7
307,11,80,0,446.6
307,12,80,0,446.6
307,13,80,0,2032.5
307,14,80,0,446.6
307,15,84,16,2679.0
307,16,84,16,2679.0
307,17,80,0,2032.5
307,18,80,0,2032.5
307,19,80,0,1893.7
307,20,80,0,2032.5
307,21,84,16,2679.0
307,22,84,16,2679.0
307,23,84,16,2679.0
307,24,84,16,2679.0
307,25,84,16,2679.0
308,1,52,52,3534.6
308,2,64,64,3557.2
308,3,68,0,2505.1
308,4,92,92,3499.7
308,5,80,80,3505.9
308,6,96,76,3471.6
308,7,92,84,3426.1
308,8,84,76,3506.9
308,9,76,76,3472.1
308,10,88,88,3487.7
308,11,84,76,3506.9
308,12,72,52,3416.0
308,13,40,36,3457.4
308,14,116,116,3541.8
308,15,100,72,3422.8
308,16,84,60,3418.2
308,17,80,80,3505.9
308,18,96,88,3443.6
308,19,84,60,3418.2
308,20,72,52,3416.0
308,21,88,88,3487.7
308,22,88,88,3511.9
308,23,72,72,3487.3
308,24,64,64,3557.2
308,25,92,60,3383.2
309,1,68,36,3159.5
309,2,68,36,3159.5
309,3,100,52,3294.7
309,4,104,88,3418.5
309,5,104,88,3418.5
309,6,100,56,3201.6
309,7,76,48,3360.9
309,8,68,36,3159.5
309,9,76,48,3360.9
309,10,104,88,3418.5
309,11,76,28,3281.1
309,12,80,68,3415.2
309,13,104,104,3459.3
309,14,100,52,3294.7
309,15,76,48,3360.9
309,16,100,52,3294.7
309,17,76,48,3360.9
309,18,68,36,3159.5
309,19,100,52,3294.7
309,20,96,40,3307.7
309,21,84,52,3337.0
309,22,100,56,3201.6
309,23,76,48,3360.9
309,24,92,64,3384.7
309,25,68,36,3159.5
